Municípios;Código municipal;UF;% do total geral
Piçarra;1505635;PA;66,84
Picos;2208007;PI;60,16
Picuí;2511400;PB;62,03
Piedade;3537800;SP;74,67
Piedade de Caratinga;3150158;MG;50,8
Piedade de Ponte Nova;3150208;MG;65,36
Piedade do Rio Grande;3150307;MG;78,39
Piedade dos Gerais;3150406;MG;74,67
Piên;4119103;PR;83,69
Pilão Arcado;2924405;BA;89,59
Pilar;2511509;PB;80,88
Pilar;2706901;AL;50,72
Pilar de Goiás;5216908;GO;74,92
Pilar do Sul;3537909;SP;62,67
Pilões;2410009;RN;69,79
Pilões;2511608;PB;75,91
Pilõezinhos;2511707;PB;83,48
Pimenta;3150505;MG;68,07
Pimenta Bueno;1100189;RO;63,74
Pimenteiras;2208106;PI;79,63
Pimenteiras do Oeste;1101468;RO;67,43
Pindaí;2924504;BA;93,11
Pindamonhangaba;3538006;SP;57,02
Pindaré-Mirim;2108504;MA;86,04
Pindoba;2707008;AL;80,65
Pindobaçu;2924603;BA;79,56
Pindorama;3538105;SP;56,47
Pindorama do Tocantins;1717008;TO;75,42
Pindoretama;2310852;CE;76,31
Pingo-d'Água;3150539;MG;68,75
Pinhais;4119152;PR;55,76
Pinhal;4314456;RS;73,49
Pinhal da Serra;4314464;RS;80,56
Pinhal de São Bento;4119251;PR;74,48
Pinhal Grande;4314472;RS;82,58
Pinhalão;4119202;PR;63,94
Pinhalzinho;3538204;SP;67,92
Pinhalzinho;4212908;SC;51,86
Pinhão;2805208;SE;81,15
Pinhão;4119301;PR;75,15
Pinheiral;3303955;RJ;74,13
Pinheirinho do Vale;4314498;RS;75,96
Pinheiro;2108603;MA;80,4
Pinheiro Machado;4314506;RS;63,7
Pinheiro Preto;4213005;SC;62,89
Pinheiros;3204104;ES;65,85
Pintadas;2924652;BA;82,42
Pinto Bandeira;4314548;RS;72,8
Pintópolis;3150570;MG;80,38
Pio IX;2208205;PI;74,47
Pio XII;2108702;MA;86,41
Piquerobi;3538303;SP;63,32
Piquet Carneiro;2310902;CE;71,58
Piquete;3538501;SP;65,92
Piracaia;3538600;SP;55,55
Piracanjuba;5217104;GO;54,66
Piracema;3150604;MG;75,9
Piracicaba;3538709;SP;52,34
Piracuruca;2208304;PI;65,49
Piraí;3304003;RJ;73,25
Piraí do Norte;2924678;BA;78,94
Piraí do Sul;4119400;PR;68,44
Piraju;3538808;SP;50,26
Pirajuba;3150703;MG;42,75
Pirajuí;3538907;SP;54,34
Pirambu;2805307;SE;78,48
Piranga;3150802;MG;81,8
Pirangi;3539004;SP;53,91
Piranguçu;3150901;MG;76,88
Piranguinho;3151008;MG;69,52
Piranhas;2707107;AL;77,81
Piranhas;5217203;GO;61,07
Pirapemas;2108801;MA;79,69
Pirapetinga;3151107;MG;58,05
Pirapó;4314555;RS;83,53
Pirapora;3151206;MG;58,27
Pirapora do Bom Jesus;3539103;SP;69,78
Pirapozinho;3539202;SP;57,48
Piraquara;4119509;PR;58,29
Piraquê;1717206;TO;60,91
Pirassununga;3539301;SP;55,62
Piratini;4314605;RS;67,91
Piratininga;3539400;SP;56,56
Piratuba;4213104;SC;62,35
Piraúba;3151305;MG;71,75
Pirenópolis;5217302;GO;61,3
Pires do Rio;5217401;GO;52,99
Pires Ferreira;2310951;CE;81,77
Piripá;2924702;BA;85,41
Piripiri;2208403;PI;69,07
Piritiba;2924801;BA;77,61
Pirpirituba;2511806;PB;74,38
Pitanga;4119608;PR;69,06
Pitangueiras;3539509;SP;52,01
Pitangueiras;4119657;PR;55,43
Pitangui;3151404;MG;63,84
Pitimbu;2511905;PB;82,58
Pium;1717503;TO;67,26
Piúma;3204203;ES;65,75
Piumhi;3151503;MG;52,97
Placas;1505650;PA;73,89
Plácido de Castro;1200385;AC;70,7
Planaltina;5217609;GO;48,78
Planaltina do Paraná;4119707;PR;64,83
Planaltino;2924900;BA;88,33
Planalto;2925006;BA;81,21
Planalto;3539608;SP;54,43
Planalto;4119806;PR;67,46
Planalto;4314704;RS;82,22
Planalto Alegre;4213153;SC;73,18
Planalto da Serra;5106455;MT;69,31
Planura;3151602;MG;54,01
Platina;3539707;SP;62,7
Poá;3539806;SP;63,12
Poção;2611200;PE;81,34
Poção de Pedras;2108900;MA;85,03
Pocinhos;2512002;PB;72,5
Poço Branco;2410108;RN;85,86
Poço Dantas;2512036;PB;85,98
Poço das Antas;4314753;RS;72,21
Poço das Trincheiras;2707206;AL;85,33
Poço de José de Moura;2512077;PB;85,1
Poço Fundo;3151701;MG;71,29
Poço Redondo;2805406;SE;84,13
Poço Verde;2805505;SE;82,73
Poções;2925105;BA;75,39
Poconé;5106505;MT;66,13
Poços de Caldas;3151800;MG;49,84
Pocrane;3151909;MG;74,69
Pojuca;2925204;BA;73,3
Poloni;3539905;SP;50,18
Pombal;2512101;PB;53,71
Pombos;2611309;PE;69,15
Pomerode;4213203;SC;62,67
Pompéia;3540002;SP;57,79
Pompéu;3152006;MG;52,85
Pongaí;3540101;SP;60,21
Ponta de Pedras;1505700;PA;82,03
Ponta Grossa;4119905;PR;54,69
Ponta Porã;5006606;MS;59,78
Pontal;3540200;SP;48,62
Pontal do Araguaia;5106653;MT;56,79
Pontal do Paraná;4119954;PR;60,14
Pontalina;5217708;GO;52,72
Pontalinda;3540259;SP;56
Pontão;4314779;RS;72,12
Ponte Alta;4213302;SC;79,24
Ponte Alta do Bom Jesus;1717800;TO;84,31
Ponte Alta do Norte;4213351;SC;73,42
Ponte Alta do Tocantins;1717909;TO;75,48
Ponte Branca;5106703;MT;75,6
Ponte Nova;3152105;MG;60,47
Ponte Preta;4314787;RS;85,81
Ponte Serrada;4213401;SC;66,24
Pontes e Lacerda;5106752;MT;53,67
Pontes Gestal;3540309;SP;54,65
Ponto Belo;3204252;ES;65,55
Ponto Chique;3152131;MG;77,09
Ponto dos Volantes;3152170;MG;79,59
Ponto Novo;2925253;BA;82,68
Populina;3540408;SP;57,87
Poranga;2311009;CE;77,62
Porangaba;3540507;SP;70,64
Porangatu;5218003;GO;57,38
Porciúncula;3304102;RJ;64,63
Porecatu;4120002;PR;52,45
Portalegre;2410207;RN;71,42
Portão;4314803;RS;65,84
Porteirão;5218052;GO;44,6
Porteiras;2311108;CE;79,93
Porteirinha;3152204;MG;81,49
Portel;1505809;PA;90,46
Portelândia;5218102;GO;68,06
Porto;2208502;PI;84,6
Porto Acre;1200807;AC;76,29
Porto Alegre;4314902;RS;60,13
Porto Alegre do Norte;5106778;MT;63,56
Porto Alegre do Piauí;2208551;PI;82,94
Porto Alegre do Tocantins;1718006;TO;77,46
Porto Amazonas;4120101;PR;73,98
Porto Barreiro;4120150;PR;75,55
Porto Belo;4213500;SC;52,34
Porto Calvo;2707305;AL;57,54
Porto da Folha;2805604;SE;80,9
Porto de Moz;1505908;PA;87,23
Porto de Pedras;2707404;AL;67,16
Porto do Mangue;2410256;RN;83,25
Porto dos Gaúchos;5106802;MT;65,61
Porto Esperidião;5106828;MT;62,28
Porto Estrela;5106851;MT;79,3
Porto Feliz;3540606;SP;62,12
Porto Ferreira;3540705;SP;53,7
Porto Firme;3152303;MG;76,79
Porto Franco;2109007;MA;64,37
Porto Grande;1600535;AP;76,48
Porto Lucena;4315008;RS;84,84
Porto Mauá;4315057;RS;79,1
Porto Murtinho;5006903;MS;52,82
Porto Nacional;1718204;TO;52,41
Porto Real;3304110;RJ;66,97
Porto Real do Colégio;2707503;AL;85,55
Porto Rico;4120200;PR;49,82
Porto Rico do Maranhão;2109056;MA;89,52
Porto Seguro;2925303;BA;59,82
Porto União;4213609;SC;67,64
Porto Velho;1100205;RO;62,91
Porto Vera Cruz;4315073;RS;81,5
Porto Vitória;4120309;PR;77,71
Porto Walter;1200393;AC;87,13
Porto Xavier;4315107;RS;80,04
Posse;5218300;GO;65,71
Poté;3152402;MG;80,38
Potengi;2311207;CE;70,58
Potim;3540754;SP;63,56
Potiraguá;2925402;BA;69,94
Potirendaba;3540804;SP;52,12
Potiretama;2311231;CE;67,8
Pouso Alegre;3152501;MG;52,57
Pouso Alto;3152600;MG;75,4
Pouso Novo;4315131;RS;73,53
Pouso Redondo;4213708;SC;60,97
Poxoréu;5107008;MT;70,77
Pracinha;3540853;SP;67,65
Pracuúba;1600550;AP;86,7
Prado;2925501;BA;71,73
Prado Ferreira;4120333;PR;51,68
Pradópolis;3540903;SP;57,76
Prados;3152709;MG;83,44
Praia Grande;3541000;SP;52,61
Praia Grande;4213807;SC;79,64
Praia Norte;1718303;TO;74,2
Prainha;1506005;PA;80,81
Pranchita;4120358;PR;71,32
Prata;2512200;PB;80,77
Prata;3152808;MG;50,22
Prata do Piauí;2208601;PI;87,35
Pratânia;3541059;SP;40,34
Pratápolis;3152907;MG;63,92
Pratinha;3153004;MG;67,18
Presidente Alves;3541109;SP;64,78
Presidente Bernardes;3153103;MG;84,88
Presidente Bernardes;3541208;SP;64,4
Presidente Castello Branco;4213906;SC;71,45
Presidente Castelo Branco;4120408;PR;59,79
Presidente Dutra;2109106;MA;72,17
Presidente Dutra;2925600;BA;86,38
Presidente Epitácio;3541307;SP;56,94
Presidente Figueiredo;1303536;AM;61,82
Presidente Getúlio;4214003;SC;59,96
Presidente Jânio Quadros;2925709;BA;86,62
Presidente Juscelino;2109205;MA;91,34
Presidente Juscelino;3153202;MG;82,13
Presidente Kennedy;1718402;TO;81,2
Presidente Kennedy;3204302;ES;70,74
Presidente Kubitschek;3153301;MG;82,9
Presidente Lucena;4315149;RS;79,32
Presidente Médici;1100254;RO;72,72
Presidente Médici;2109239;MA;89,12
Presidente Nereu;4214102;SC;79,64
Presidente Olegário;3153400;MG;64,71
Presidente Prudente;3541406;SP;52,99
Presidente Sarney;2109270;MA;89,09
Presidente Tancredo Neves;2925758;BA;80,48
Presidente Vargas;2109304;MA;89,61
Presidente Venceslau;3541505;SP;58,6
Primavera;1506104;PA;88,47
Primavera;2611408;PE;74,83
Primavera de Rondônia;1101476;RO;79,26
Primavera do Leste;5107040;MT;34,34
Primeira Cruz;2109403;MA;94,84
Primeiro de Maio;4120507;PR;61,97
Princesa;4214151;SC;68,13
Princesa Isabel;2512309;PB;70,5
Professor Jamil;5218391;GO;60,91
Progresso;4315156;RS;81,7
Promissão;3541604;SP;55,36
Propriá;2805703;SE;59,41
Protásio Alves;4315172;RS;77,66
Prudente de Morais;3153608;MG;68,14
Prudentópolis;4120606;PR;74,31
Pugmil;1718451;TO;69,01
Pureza;2410405;RN;82,05
Putinga;4315206;RS;79,36
Puxinanã;2512408;PB;81,17
Quadra;3541653;SP;58,91
Quaraí;4315305;RS;69,17
Quartel Geral;3153707;MG;76,73
Quarto Centenário;4120655;PR;62,12
Quatá;3541703;SP;54,63
Quatiguá;4120705;PR;58,62
Quatipuru;1506112;PA;88,7
Quatis;3304128;RJ;68,58
Quatro Barras;4120804;PR;56,37
Quatro Irmãos;4315313;RS;73,66
Quatro Pontes;4120853;PR;63,09
Quebrangulo;2707602;AL;78,13
Quedas do Iguaçu;4120903;PR;64,74
Queimada Nova;2208650;PI;90,56
Queimadas;2512507;PB;76
Queimadas;2925808;BA;82,18
Queimados;3304144;RJ;77,92
Queiroz;3541802;SP;51,02
Queluz;3541901;SP;68,68
Queluzito;3153806;MG;79,97
Querência;5107065;MT;39,39
Querência do Norte;4121000;PR;74,08
Quevedos;4315321;RS;78,28
Quijingue;2925907;BA;89,27
Quilombo;4214201;SC;65,38
Quinta do Sol;4121109;PR;63,52
Quintana;3542008;SP;55,83
Quinze de Novembro;4315354;RS;72,53
Quipapá;2611507;PE;75,13
Quirinópolis;5218508;GO;49,26
Quissamã;3304151;RJ;77,5
Quitandinha;4121208;PR;87,36
Quiterianópolis;2311264;CE;78,17
Quixaba;2512606;PB;72
Quixaba;2611533;PE;87,8
Quixabeira;2925931;BA;86,28
Quixadá;2311306;CE;61,11
Quixelô;2311355;CE;85,76
Quixeramobim;2311405;CE;62,86
Quixeré;2311504;CE;76,53
Rafael Fernandes;2410504;RN;68,8
Rafael Godeiro;2410603;RN;74,98
Rafael Jambeiro;2925956;BA;88,67
Rafard;3542107;SP;54,29
Ramilândia;4121257;PR;71,05
Rancharia;3542206;SP;54,08
Rancho Alegre;4121307;PR;62,11
Rancho Alegre D'Oeste;4121356;PR;69,56
Rancho Queimado;4214300;SC;79,2
Raposa;2109452;MA;83,28
Raposos;3153905;MG;77,61
Raul Soares;3154002;MG;66,18
Realeza;4121406;PR;58,43
Rebouças;4121505;PR;76,07
Recife;2611606;PE;64,96
Recreio;3154101;MG;74,26
Recursolândia;1718501;TO;80,79
Redenção;1506138;PA;63,93
Redenção;2311603;CE;80,83
Redenção da Serra;3542305;SP;69,52
Redenção do Gurguéia;2208700;PI;86,04
Redentora;4315404;RS;86,04
Reduto;3154150;MG;66,14
Regeneração;2208809;PI;84,83
Regente Feijó;3542404;SP;56,96
Reginópolis;3542503;SP;49,21
Registro;3542602;SP;57,03
Relvado;4315453;RS;84,75
Remanso;2926004;BA;78,92
Remígio;2512705;PB;64,85
Renascença;4121604;PR;68,21
Reriutaba;2311702;CE;70,63
Resende;3304201;RJ;56,89
Resende Costa;3154200;MG;77,86
Reserva;4121703;PR;76,89
Reserva do Cabaçal;5107156;MT;75,21
Reserva do Iguaçu;4121752;PR;63,58
Resplendor;3154309;MG;64,96
Ressaquinha;3154408;MG;79,89
Restinga;3542701;SP;51,51
Restinga Sêca;4315503;RS;69,39
Retirolândia;2926103;BA;89,66
Riachão;2109502;MA;76,43
Riachão;2512747;PB;83,37
Riachão das Neves;2926202;BA;81,59
Riachão do Bacamarte;2512754;PB;89,61
Riachão do Dantas;2805802;SE;88,39
Riachão do Jacuípe;2926301;BA;77,33
Riachão do Poço;2512762;PB;80,83
Riachinho;1718550;TO;82,08
Riachinho;3154457;MG;71,5
Riacho da Cruz;2410702;RN;75,75
Riacho das Almas;2611705;PE;81,6
Riacho de Santana;2410801;RN;82,63
Riacho de Santana;2926400;BA;86,21
Riacho de Santo Antônio;2512788;PB;79,33
Riacho dos Cavalos;2512804;PB;76,44
Riacho dos Machados;3154507;MG;84
Riacho Frio;2208858;PI;64,94
Riachuelo;2410900;RN;81,51
Riachuelo;2805901;SE;70,3
Rialma;5218607;GO;61,24
Rianápolis;5218706;GO;68,99
Ribamar Fiquene;2109551;MA;80,41
Ribas do Rio Pardo;5007109;MS;42,28
Ribeira;3542800;SP;84,41
Ribeira do Amparo;2926509;BA;92,01
Ribeira do Piauí;2208874;PI;81,05
Ribeira do Pombal;2926608;BA;77,34
Ribeirão;2611804;PE;71,12
Ribeirão Bonito;3542909;SP;55,61
Ribeirão Branco;3543006;SP;76,52
Ribeirão Cascalheira;5107180;MT;66,07
Ribeirão Claro;4121802;PR;52,1
Ribeirão Corrente;3543105;SP;53
Ribeirão das Neves;3154606;MG;67,34
Ribeirão do Largo;2926657;BA;78,93
Ribeirão do Pinhal;4121901;PR;55,97
Ribeirão do Sul;3543204;SP;62,56
Ribeirão dos Índios;3543238;SP;64,71
Ribeirão Grande;3543253;SP;82,64
Ribeirão Pires;3543303;SP;64,76
Ribeirão Preto;3543402;SP;50,7
Ribeirão Vermelho;3154705;MG;68,91
Ribeirãozinho;5107198;MT;63,56
Ribeiro Gonçalves;2208908;PI;86,56
Ribeirópolis;2806008;SE;74,23
Rifaina;3543600;SP;49
Rincão;3543709;SP;62,95
Rinópolis;3543808;SP;54,51
Rio Acima;3154804;MG;74,92
Rio Azul;4122008;PR;77,29
Rio Bananal;3204351;ES;60,97
Rio Bom;4122107;PR;53,34
Rio Bonito;3304300;RJ;69,08
Rio Bonito do Iguaçu;4122156;PR;79,96
Rio Branco;1200401;AC;67,05
Rio Branco;5107206;MT;67,03
Rio Branco do Ivaí;4122172;PR;69,77
Rio Branco do Sul;4122206;PR;84,63
Rio Brilhante;5007208;MS;50,3
Rio Casca;3154903;MG;64,83
Rio Claro;3304409;RJ;75,45
Rio Claro;3543907;SP;52,72
Rio Crespo;1100262;RO;70,36
Rio da Conceição;1718659;TO;83,48
Rio das Antas;4214409;SC;67,4
Rio das Flores;3304508;RJ;67,1
Rio das Ostras;3304524;RJ;50,04
Rio das Pedras;3544004;SP;59,27
Rio de Contas;2926707;BA;88,68
Rio de Janeiro;3304557;RJ;61,03
Rio do Antônio;2926806;BA;91,51
Rio do Campo;4214508;SC;68,62
Rio do Fogo;2408953;RN;84,77
Rio do Oeste;4214607;SC;68,89
Rio do Pires;2926905;BA;87,83
Rio do Prado;3155108;MG;75,29
Rio do Sul;4214805;SC;54,34
Rio Doce;3155009;MG;74,27
Rio dos Bois;1718709;TO;71,9
Rio dos Cedros;4214706;SC;72,97
Rio dos Índios;4315552;RS;84,98
Rio Espera;3155207;MG;88,57
Rio Formoso;2611903;PE;63,74
Rio Fortuna;4214904;SC;86,14
Rio Grande;4315602;RS;67,37
Rio Grande da Serra;3544103;SP;65,62
Rio Grande do Piauí;2209005;PI;83,4
Rio Largo;2707701;AL;50,23
Rio Manso;3155306;MG;81,06
Rio Maria;1506161;PA;63,03
Rio Negrinho;4215000;SC;67,7
Rio Negro;4122305;PR;74,33
Rio Negro;5007307;MS;60,93
Rio Novo;3155405;MG;66,68
Rio Novo do Sul;3204401;ES;75,47
Rio Paranaíba;3155504;MG;52,86
Rio Pardo;4315701;RS;76,7
Rio Pardo de Minas;3155603;MG;83,99
Rio Piracicaba;3155702;MG;78,89
Rio Pomba;3155801;MG;58
Rio Preto;3155900;MG;65,31
Rio Preto da Eva;1303569;AM;63,45
Rio Quente;5218789;GO;52,66
Rio Real;2927002;BA;78,32
Rio Rufino;4215059;SC;83,26
Rio Sono;1718758;TO;77,7
Rio Tinto;2512903;PB;73,53
Rio Verde;5218805;GO;41,16
Rio Verde de Mato Grosso;5007406;MS;52,86
Rio Vermelho;3156007;MG;79
Riolândia;3544202;SP;51,42
Riozinho;4315750;RS;78,77
Riqueza;4215075;SC;66,16
Ritápolis;3156106;MG;78,33
Riversul;3543501;SP;74,25
Roca Sales;4315800;RS;63,05
Rochedo;5007505;MS;57,06
Rochedo de Minas;3156205;MG;68,74
Rodeio;4215109;SC;71,7
Rodeio Bonito;4315909;RS;65,08
Rodeiro;3156304;MG;66,09
Rodelas;2927101;BA;68,24
Rodolfo Fernandes;2411007;RN;75,36
Rodrigues Alves;1200427;AC;89,08
Rolador;4315958;RS;84,7
Rolândia;4122404;PR;43,98
Rolante;4316006;RS;70,07
Rolim de Moura;1100288;RO;60,49
Romaria;3156403;MG;59,35
Romelândia;4215208;SC;78,99
Roncador;4122503;PR;63,3
Ronda Alta;4316105;RS;74,45
Rondinha;4316204;RS;86,49
Rondolândia;5107578;MT;71,14
Rondon;4122602;PR;54,97
Rondon do Pará;1506187;PA;65,6
Rondonópolis;5107602;MT;49,53
Roque Gonzales;4316303;RS;79,78
Rorainópolis;1400472;RR;68,57
Rosana;3544251;SP;60,53
Rosário;2109601;MA;84,83
Rosário da Limeira;3156452;MG;66,42
Rosário do Catete;2806107;SE;71,3
Rosário do Ivaí;4122651;PR;70,78
Rosário do Sul;4316402;RS;74,38
Rosário Oeste;5107701;MT;76,45
Roseira;3544301;SP;59,47
Roteiro;2707800;AL;63,68
Rubelita;3156502;MG;81,61
Rubiácea;3544400;SP;68
Rubiataba;5218904;GO;59,99
Rubim;3156601;MG;78,67
Rubinéia;3544509;SP;62,56
Rurópolis;1506195;PA;75
Russas;2311801;CE;69,8
Ruy Barbosa;2411106;RN;89,54
Ruy Barbosa;2927200;BA;77,64
Sabará;3156700;MG;74,73
Sabáudia;4122701;PR;47,29
Sabino;3544608;SP;55,63
Sabinópolis;3156809;MG;75,79
Saboeiro;2311900;CE;70,9
Sacramento;3156908;MG;52,3
Sagrada Família;4316428;RS;84,38
Sagres;3544707;SP;61,92
Sairé;2612000;PE;68,48
Saldanha Marinho;4316436;RS;76,45
Sales;3544806;SP;49,39
Sales Oliveira;3544905;SP;58,79
Salesópolis;3545001;SP;68,19
Salete;4215307;SC;68,11
Salgadinho;2513000;PB;88,65
Salgadinho;2612109;PE;82,4
Salgado;2806206;SE;75,47
Salgado de São Félix;2513109;PB;82,7
Salgado Filho;4122800;PR;75,78
Salgueiro;2612208;PE;65,09
Salinas;3157005;MG;64,98
Salinas da Margarida;2927309;BA;85,51
Salinópolis;1506203;PA;82,4
Salitre;2311959;CE;81,46
Salmourão;3545100;SP;66,63
Saloá;2612307;PE;78,19
Saltinho;3545159;SP;57,67
Saltinho;4215356;SC;73,38
Salto;3545209;SP;53,7
Salto da Divisa;3157104;MG;67,69
Salto de Pirapora;3545308;SP;61,99
Salto do Céu;5107750;MT;72,81
Salto do Itararé;4122909;PR;75,79
Salto do Jacuí;4316451;RS;77,07
Salto do Lontra;4123006;PR;70,12
Salto Grande;3545407;SP;60,97
Salto Veloso;4215406;SC;63,02
Salvador;2927408;BA;68,07
Salvador das Missões;4316477;RS;74,17
Salvador do Sul;4316501;RS;66,52
Salvaterra;1506302;PA;86,17
Sambaíba;2109700;MA;85,17
Sampaio;1718808;TO;85,79
Sananduva;4316600;RS;71,72
Sanclerlândia;5219001;GO;64,06
Sandolândia;1718840;TO;74,46
Sandovalina;3545506;SP;72,35
Sangão;4215455;SC;72,57
Sanharó;2612406;PE;77,58
Sant'Ana do Livramento;4317103;RS;69,17
Santa Adélia;3545605;SP;54,85
Santa Albertina;3545704;SP;47,43
Santa Amélia;4123105;PR;74,4
Santa Bárbara;2927507;BA;88,1
Santa Bárbara;3157203;MG;64,33
Santa Bárbara d'Oeste;3545803;SP;53,11
Santa Bárbara de Goiás;5219100;GO;59,99
Santa Bárbara do Leste;3157252;MG;69,21
Santa Bárbara do Monte Verde;3157278;MG;62,26
Santa Bárbara do Pará;1506351;PA;76,02
Santa Bárbara do Sul;4316709;RS;69,47
Santa Bárbara do Tugúrio;3157302;MG;86,26
Santa Branca;3546009;SP;60,1
Santa Brígida;2927606;BA;84,59
Santa Carmem;5107248;MT;53,84
Santa Cecília;2513158;PB;86,73
Santa Cecília;4215505;SC;72,25
Santa Cecília do Pavão;4123204;PR;64,64
Santa Cecília do Sul;4316733;RS;86,71
Santa Clara d'Oeste;3546108;SP;51,84
Santa Clara do Sul;4316758;RS;62,6
Santa Cruz;2411205;RN;64,05
Santa Cruz;2513208;PB;78,24
Santa Cruz;2612455;PE;81,76
Santa Cruz Cabrália;2927705;BA;67,96
Santa Cruz da Baixa Verde;2612471;PE;75,16
Santa Cruz da Conceição;3546207;SP;55,02
Santa Cruz da Esperança;3546256;SP;50,91
Santa Cruz da Vitória;2927804;BA;76,01
Santa Cruz das Palmeiras;3546306;SP;48,39
Santa Cruz de Goiás;5219209;GO;67,5
Santa Cruz de Minas;3157336;MG;63,63
Santa Cruz de Monte Castelo;4123303;PR;63,42
Santa Cruz de Salinas;3157377;MG;86,55
Santa Cruz do Arari;1506401;PA;93,3
Santa Cruz do Capibaribe;2612505;PE;48,78
Santa Cruz do Escalvado;3157401;MG;86,66
Santa Cruz do Piauí;2209104;PI;67,83
Santa Cruz do Rio Pardo;3546405;SP;56,1
Santa Cruz do Sul;4316808;RS;61,43
Santa Cruz do Xingu;5107743;MT;56,45
Santa Cruz dos Milagres;2209153;PI;80,02
Santa Efigênia de Minas;3157500;MG;84,66
Santa Ernestina;3546504;SP;53,68
Santa Fé;4123402;PR;49,14
Santa Fé de Goiás;5219258;GO;46,59
Santa Fé de Minas;3157609;MG;72,76
Santa Fé do Araguaia;1718865;TO;63,61
Santa Fé do Sul;3546603;SP;46,69
Santa Filomena;2209203;PI;83,1
Santa Filomena;2612554;PE;83,55
Santa Filomena do Maranhão;2109759;MA;89,29
Santa Gertrudes;3546702;SP;48,13
Santa Helena;2109809;MA;87,03
Santa Helena;2513307;PB;80,46
Santa Helena;4123501;PR;61,96
Santa Helena;4215554;SC;86,51
Santa Helena de Goiás;5219308;GO;58,63
Santa Helena de Minas;3157658;MG;82,13
Santa Inês;2109908;MA;70,69
Santa Inês;2513356;PB;83,21
Santa Inês;2927903;BA;83,25
Santa Inês;4123600;PR;70,31
Santa Isabel;3546801;SP;66,12
Santa Isabel;5219357;GO;71,69
Santa Isabel do Ivaí;4123709;PR;56,55
Santa Isabel do Rio Negro;1303601;AM;91,17
Santa Izabel do Oeste;4123808;PR;69,81
Santa Izabel do Pará;1506500;PA;69,01
Santa Juliana;3157708;MG;41,77
Santa Leopoldina;3204500;ES;78,49
Santa Lúcia;3546900;SP;58,77
Santa Lúcia;4123824;PR;83,08
Santa Luz;2209302;PI;90,6
Santa Luzia;2110005;MA;81,04
Santa Luzia;2513406;PB;64,35
Santa Luzia;2928059;BA;62,69
Santa Luzia;3157807;MG;69,55
Santa Luzia D'Oeste;1100296;RO;76,43
Santa Luzia do Itanhy;2806305;SE;82,07
Santa Luzia do Norte;2707909;AL;61,37
Santa Luzia do Pará;1506559;PA;83,86
Santa Luzia do Paruá;2110039;MA;78,58
Santa Margarida;3157906;MG;75,8
Santa Margarida do Sul;4316972;RS;76,18
Santa Maria;2409332;RN;71,31
Santa Maria;4316907;RS;60,05
Santa Maria da Boa Vista;2612604;PE;81,91
Santa Maria da Serra;3547007;SP;47,2
Santa Maria da Vitória;2928109;BA;79,97
Santa Maria das Barreiras;1506583;PA;70,03
Santa Maria de Itabira;3158003;MG;76,59
Santa Maria de Jetibá;3204559;ES;72,21
Santa Maria do Cambucá;2612703;PE;84,51
Santa Maria do Herval;4316956;RS;84,83
Santa Maria do Oeste;4123857;PR;79,04
Santa Maria do Pará;1506609;PA;81,31
Santa Maria do Salto;3158102;MG;72,12
Santa Maria do Suaçuí;3158201;MG;66,59
Santa Maria do Tocantins;1718881;TO;76,11
Santa Maria Madalena;3304607;RJ;70,79
Santa Mariana;4123907;PR;62,17
Santa Mercedes;3547106;SP;61,65
Santa Mônica;4123956;PR;64,3
Santa Quitéria;2312205;CE;59,21
Santa Quitéria do Maranhão;2110104;MA;89,65
Santa Rita;2110203;MA;90,26
Santa Rita;2513703;PB;59,42
Santa Rita d'Oeste;3547403;SP;58,22
Santa Rita de Caldas;3159209;MG;64,19
Santa Rita de Cássia;2928406;BA;83,86
Santa Rita de Ibitipoca;3159407;MG;80,72
Santa Rita de Jacutinga;3159308;MG;69,46
Santa Rita de Minas;3159357;MG;62,01
Santa Rita do Araguaia;5219407;GO;71,45
Santa Rita do Itueto;3159506;MG;66,09
Santa Rita do Novo Destino;5219456;GO;75,9
Santa Rita do Pardo;5007554;MS;52,48
Santa Rita do Passa Quatro;3547502;SP;56,58
Santa Rita do Sapucaí;3159605;MG;55,3
Santa Rita do Tocantins;1718899;TO;67,01
Santa Rita do Trivelato;5107768;MT;42,57
Santa Rosa;4317202;RS;59,29
Santa Rosa da Serra;3159704;MG;79,68
Santa Rosa de Goiás;5219506;GO;71,2
Santa Rosa de Lima;2806503;SE;80,07
Santa Rosa de Lima;4215604;SC;87,91
Santa Rosa de Viterbo;3547601;SP;56,08
Santa Rosa do Piauí;2209377;PI;88,42
Santa Rosa do Purus;1200435;AC;90,37
Santa Rosa do Sul;4215653;SC;81,28
Santa Rosa do Tocantins;1718907;TO;77,84
Santa Salete;3547650;SP;61,4
Santa Teresa;3204609;ES;61,92
Santa Teresinha;2513802;PB;63,27
Santa Tereza;4317251;RS;86,51
Santa Tereza de Goiás;5219605;GO;74,94
Santa Tereza do Oeste;4124020;PR;52,89
Santa Tereza do Tocantins;1719004;TO;77,73
Santa Terezinha;2612802;PE;74,38
Santa Terezinha;2928505;BA;84,7
Santa Terezinha;4215679;SC;83,8
Santa Terezinha;5107776;MT;75,21
Santa Terezinha de Goiás;5219704;GO;66,89
Santa Terezinha de Itaipu;4124053;PR;53,28
Santa Terezinha do Progresso;4215687;SC;77,07
Santa Terezinha do Tocantins;1720002;TO;85,46
Santa Vitória;3159803;MG;44,42
