"CD_MUN";"NM_MUN";"V00001";"V00002";"V00003";"V00004";"V00005";"V00006";"V00007";"V00008";"V00009";"V00010";"V00011";"V00012";"V00013";"V00014";"V00015";"V00016";"V00017";"V00018";"V00019";"V00020";"V00021";"V00022";"V00023";"V00024";"V00025";"V00026";"V00027";"V00028";"V00029";"V00030";"V00031";"V00032";"V00033";"V00034";"V00035";"V00036";"V00037";"V00038";"V00039";"V00040";"V00041";"V00042";"V00043";"V00044";"V00045";"V00046";"V00047";"V00048";"V00049";"V00050";"V00051";"V00052";"V00053";"V00054";"V00055";"V00056";"V00057";"V00058";"V00059";"V00060";"V00061";"V00062";"V00063";"V00064";"V00065";"V00066";"V00067";"V00068";"V00069";"V00070";"V00071";"V00072";"V00073";"V00074";"V00075";"V00076";"V00077";"V00078";"V00079";"V00080";"V00081";"V00082";"V00083";"V00084";"V00085";"V00086";"V00087";"V00088";"V00089"
"1101492";"São Francisco do Guaporé";"5784";"0";"7";"5784";"16175";"0";"7";"2601";"0";"0";"8209";"0";"0";"7966";"0";"6";"969";"1721";"1435";"1042";"419";"94";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5668";"80";"12";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"16175";"2601";"8209";"7966";"969";"1721";"1435";"1042";"419";"94";"12";"0";"0";"0";"15980";"118";"31";"2583";"5";"0"
"1101500";"Seringueiras";"3946";"0";"5";"3946";"11145";"0";"9";"1650";"0";"0";"5708";"0";"6";"5437";"0";"0";"580";"1235";"987";"720";"326";"43";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3893";"41";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"11145";"1650";"5708";"5437";"580";"1235";"987";"720";"326";"43";"10";"0";"0";"0";"11056";"68";"15";"1637";"7";"0"
"1101559";"Teixeirópolis";"1582";"0";"0";"1582";"4256";"0";"0";"549";"0";"0";"2157";"0";"0";"2099";"0";"0";"253";"527";"423";"256";"94";"12";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1579";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4256";"549";"2157";"2099";"253";"527";"423";"256";"94";"12";"3";"0";"0";"0";"4249";"4";"3";"549";"0";"0"
"1101609";"Theobroma";"3007";"0";"0";"3007";"8112";"0";"0";"1054";"0";"0";"4189";"0";"0";"3923";"0";"0";"473";"1039";"735";"528";"171";"31";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2995";"4";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8112";"1054";"4189";"3923";"473";"1039";"735";"528";"171";"31";"0";"0";"0";"0";"8092";"13";"4";"1052";"0";"0"
"1101708";"Urupá";"3950";"0";"0";"3950";"10722";"0";"0";"1454";"0";"0";"5437";"0";"0";"5285";"0";"0";"578";"1362";"1022";"691";"216";"31";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3935";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10722";"1454";"5437";"5285";"578";"1362";"1022";"691";"216";"31";"7";"0";"0";"0";"10685";"17";"12";"1449";"0";"0"
"1101757";"Vale do Anari";"2800";"25";"3";"2800";"7717";"68";"3";"1098";"14";"0";"4022";"37";"0";"3695";"31";"0";"413";"953";"688";"479";"179";"38";"11";"0";"0";"0";"0";"7";"3";"5";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2785";"0";"7";"0";"0";"0";"0";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"7717";"1098";"4022";"3695";"413";"953";"688";"479";"179";"38";"11";"0";"0";"0";"7691";"8";"12";"1097";"0";"0"
"1101807";"Vale do Paraíso";"2446";"0";"3";"2446";"6473";"0";"3";"794";"0";"0";"3302";"0";"0";"3171";"0";"0";"416";"830";"612";"431";"120";"14";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2442";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"6473";"794";"3302";"3171";"416";"830";"612";"431";"120";"14";"3";"0";"0";"0";"6468";"0";"0";"794";"0";"0"
"1200013";"Acrelândia";"4461";"4";"6";"4461";"13978";"35";"6";"2584";"4";"0";"7131";"14";"0";"6847";"11";"4";"594";"1147";"1106";"894";"405";"160";"44";"20";"3";"10";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4383";"27";"34";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13978";"2584";"7131";"6847";"594";"1147";"1106";"894";"405";"160";"44";"20";"3";"10";"13808";"45";"86";"2546";"0";"21"
"1200054";"Assis Brasil";"2413";"0";"0";"2413";"8007";"0";"5";"1669";"0";"0";"4090";"0";"3";"3917";"0";"0";"302";"499";"611";"463";"240";"109";"27";"6";"3";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2305";"12";"58";"27";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8007";"1669";"4090";"3917";"302";"499";"611";"463";"240";"109";"27";"6";"3";"7";"7750";"44";"120";"1630";"0";"16"
"1200104";"Brasiléia";"8665";"12";"0";"8665";"25931";"61";"3";"4595";"13";"0";"13080";"19";"0";"12851";"31";"0";"1390";"2211";"2253";"1550";"749";"291";"73";"14";"0";"3";"0";"0";"3";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8281";"78";"255";"16";"0";"3";"6";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"25931";"4595";"13080";"12851";"1390";"2211";"2253";"1550";"749";"291";"73";"14";"0";"3";"25140";"181";"548";"4465";"17";"78"
"1200138";"Bujari";"4193";"0";"0";"4193";"12917";"0";"0";"2291";"0";"0";"6715";"0";"0";"6202";"0";"0";"664";"1100";"976";"745";"386";"166";"44";"18";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4139";"11";"14";"12";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12917";"2291";"6715";"6202";"664";"1100";"976";"745";"386";"166";"44";"18";"3";"0";"12799";"37";"43";"2267";"0";"10"
"1200179";"Capixaba";"3468";"0";"3";"3468";"10370";"10";"10";"1791";"0";"0";"5425";"3";"7";"4945";"6";"3";"601";"892";"839";"608";"288";"114";"49";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3417";"0";"38";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"10370";"1791";"5425";"4945";"601";"892";"839";"608";"288";"114";"49";"6";"0";"0";"10262";"8";"83";"1779";"0";"5"
"1200203";"Cruzeiro do Sul";"26719";"0";"133";"26719";"91076";"0";"156";"16041";"0";"21";"45179";"0";"67";"45897";"0";"85";"3058";"5527";"6811";"5433";"2968";"1426";"664";"253";"42";"46";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"124";"3";"5";"0";"0";"0";"0";"0";"0";"0";"25521";"108";"1031";"0";"0";"11";"0";"0";"0";"0";"0";"0";"32";"14";"10";"0";"42";"0";"21";"0";"0";"13";"0";"91076";"16041";"45179";"45897";"3058";"5527";"6811";"5433";"2968";"1426";"664";"253";"42";"46";"88473";"367";"2185";"15652";"59";"284"
"1200252";"Epitaciolândia";"6477";"3";"0";"6477";"18739";"11";"5";"3349";"5";"0";"9412";"9";"4";"9327";"0";"0";"1272";"1650";"1526";"1103";"562";"180";"43";"21";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6070";"78";"212";"93";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18739";"3349";"9412";"9327";"1272";"1650";"1526";"1103";"562";"180";"43";"21";"0";"3";"17936";"203";"403";"3222";"29";"48"
"1200302";"Feijó";"9299";"4";"24";"9299";"34959";"34";"39";"7555";"3";"6";"17951";"13";"25";"17008";"7";"14";"911";"1715";"2137";"1702";"1117";"621";"306";"162";"53";"104";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9140";"39";"50";"5";"40";"0";"0";"3";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"17";"0";"34959";"7555";"17951";"17008";"911";"1715";"2137";"1702";"1117";"621";"306";"162";"53";"104";"34397";"93";"113";"7401";"6";"14"
"1200328";"Jordão";"1949";"0";"0";"1949";"8834";"10";"7";"2450";"0";"5";"4571";"3";"0";"4263";"4";"5";"150";"241";"374";"293";"211";"148";"89";"39";"26";"52";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1876";"0";"11";"4";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8834";"2450";"4571";"4263";"150";"241";"374";"293";"211";"148";"89";"39";"26";"52";"8465";"4";"26";"2311";"0";"0"
"1200336";"Mâncio Lima";"5664";"6";"8";"5664";"19170";"50";"18";"3654";"7";"0";"9814";"18";"8";"9356";"23";"9";"658";"1205";"1434";"1079";"624";"321";"100";"34";"6";"12";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5646";"0";"9";"0";"0";"0";"0";"6";"0";"0";"0";"0";"0";"5";"0";"0";"3";"0";"0";"0";"0";"0";"0";"19170";"3654";"9814";"9356";"658";"1205";"1434";"1079";"624";"321";"100";"34";"6";"12";"19134";"10";"20";"3650";"0";"3"
"1200344";"Manoel Urbano";"3238";"0";"3";"3238";"11963";"3";"3";"2492";"0";"0";"6305";"0";"0";"5658";"0";"3";"387";"603";"725";"599";"376";"216";"107";"49";"16";"33";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3088";"0";"52";"13";"77";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"11963";"2492";"6305";"5658";"387";"603";"725";"599";"376";"216";"107";"49";"16";"33";"11366";"3";"122";"2340";"0";"19"
"1200351";"Marechal Thaumaturgo";"4301";"0";"0";"4301";"16986";"0";"0";"3919";"0";"0";"8905";"0";"0";"8081";"0";"0";"302";"677";"1017";"808";"532";"304";"159";"71";"48";"32";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4288";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16986";"3919";"8905";"8081";"302";"677";"1017";"808";"532";"304";"159";"71";"48";"32";"16947";"14";"6";"3911";"0";"0"
"1200385";"Plácido de Castro";"5552";"0";"7";"5552";"16540";"0";"15";"2921";"0";"0";"8497";"0";"8";"8043";"0";"7";"971";"1413";"1373";"967";"459";"196";"61";"23";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5440";"39";"43";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"4";"0";"0";"0";"0";"0";"0";"0";"0";"16540";"2921";"8497";"8043";"971";"1413";"1373";"967";"459";"196";"61";"23";"0";"0";"16291";"97";"116";"2872";"15";"18"
"1200393";"Porto Walter";"2589";"0";"0";"2589";"10623";"0";"0";"2452";"0";"0";"5574";"0";"0";"5049";"0";"0";"186";"344";"588";"517";"326";"206";"156";"50";"22";"27";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2556";"0";"24";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10623";"2452";"5574";"5049";"186";"344";"588";"517";"326";"206";"156";"50";"22";"27";"10550";"24";"39";"2445";"0";"0"
"1200401";"Rio Branco";"123856";"14";"198";"123856";"361854";"123";"236";"55723";"20";"40";"174103";"38";"133";"187751";"43";"88";"22687";"31436";"30893";"22056";"10029";"3750";"1172";"240";"33";"28";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"182";"4";"4";"0";"0";"0";"0";"0";"0";"0";"106006";"2859";"12984";"1662";"0";"7";"9";"4";"0";"0";"0";"0";"65";"11";"15";"0";"39";"0";"0";"20";"43";"0";"0";"361854";"55723";"174103";"187751";"22687";"31436";"30893";"22056";"10029";"3750";"1172";"240";"33";"28";"323491";"7045";"27540";"49948";"1047";"3872"
"1200427";"Rodrigues Alves";"4193";"0";"7";"4193";"14909";"8";"7";"2911";"3";"0";"7775";"0";"3";"7134";"3";"4";"461";"786";"1048";"815";"503";"264";"131";"57";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4148";"23";"0";"3";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"14909";"2911";"7775";"7134";"461";"786";"1048";"815";"503";"264";"131";"57";"9";"0";"14783";"69";"0";"2886";"12";"0"
"1200435";"Santa Rosa do Purus";"1310";"0";"0";"1310";"6506";"0";"4";"1910";"0";"0";"3302";"0";"0";"3204";"0";"0";"81";"144";"205";"172";"103";"99";"69";"46";"20";"83";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"978";"3";"0";"7";"293";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6506";"1910";"3302";"3204";"81";"144";"205";"172";"103";"99";"69";"46";"20";"83";"4604";"23";"0";"1239";"5";"0"
"1200450";"Senador Guiomard";"6961";"0";"4";"6961";"20993";"11";"4";"3539";"0";"0";"10586";"3";"4";"10407";"0";"0";"1164";"1746";"1690";"1299";"603";"263";"60";"26";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6725";"52";"142";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"20993";"3539";"10586";"10407";"1164";"1746";"1690";"1299";"603";"263";"60";"26";"0";"5";"20507";"114";"304";"3448";"16";"46"
"1200500";"Sena Madureira";"12586";"6";"40";"12586";"40697";"22";"40";"7351";"8";"6";"20895";"10";"38";"19802";"12";"0";"1923";"2687";"3111";"2327";"1248";"546";"232";"73";"11";"20";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12165";"11";"372";"0";"0";"10";"3";"3";"0";"0";"0";"0";"0";"0";"23";"0";"4";"0";"8";"0";"0";"4";"0";"40697";"7351";"20895";"19802";"1923";"2687";"3111";"2327";"1248";"546";"232";"73";"11";"20";"39745";"43";"857";"7152";"0";"171"
"1200609";"Tarauacá";"11226";"9";"45";"11226";"42607";"49";"45";"9353";"10";"6";"22114";"20";"19";"20493";"25";"24";"1180";"1899";"2536";"2169";"1386";"801";"443";"215";"84";"108";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"45";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10947";"59";"138";"45";"0";"4";"0";"0";"0";"0";"9";"0";"15";"0";"0";"15";"0";"0";"15";"0";"0";"0";"0";"42607";"9353";"22114";"20493";"1180";"1899";"2536";"2169";"1386";"801";"443";"215";"84";"108";"41984";"176";"304";"9232";"25";"44"
"1200708";"Xapuri";"6086";"0";"4";"6086";"18219";"5";"4";"3223";"0";"0";"9396";"0";"3";"8823";"3";"0";"1018";"1538";"1565";"1065";"496";"199";"71";"19";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5929";"26";"90";"17";"0";"0";"0";"0";"0";"0";"0";"0";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18219";"3223";"9396";"8823";"1018";"1538";"1565";"1065";"496";"199";"71";"19";"0";"0";"17882";"85";"196";"3150";"11";"33"
"1200807";"Porto Acre";"5448";"0";"5";"5448";"16676";"0";"15";"2960";"0";"0";"8664";"0";"3";"8012";"0";"6";"846";"1413";"1314";"1001";"463";"227";"51";"12";"6";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5410";"4";"21";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0";"0";"0";"0";"0";"0";"0";"0";"16676";"2960";"8664";"8012";"846";"1413";"1314";"1001";"463";"227";"51";"12";"6";"4";"16592";"18";"47";"2947";"0";"5"
"1300029";"Alvarães";"3386";"0";"19";"3386";"15764";"0";"34";"3730";"0";"4";"8181";"0";"15";"7583";"0";"15";"223";"335";"564";"649";"548";"393";"221";"110";"74";"120";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3370";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"0";"5";"0";"0";"0";"0";"0";"0";"0";"15764";"3730";"8181";"7583";"223";"335";"564";"649";"548";"393";"221";"110";"74";"120";"15715";"26";"21";"3725";"0";"0"
"1300060";"Amaturá";"2137";"0";"3";"2137";"10696";"0";"7";"2705";"0";"0";"5479";"0";"0";"5217";"0";"0";"110";"202";"266";"364";"316";"201";"175";"108";"49";"118";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2126";"0";"6";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10696";"2705";"5479";"5217";"110";"202";"266";"364";"316";"201";"175";"108";"49";"118";"10653";"13";"25";"2696";"4";"3"
"1300086";"Anamã";"2312";"0";"7";"2312";"9922";"0";"18";"2052";"0";"0";"5196";"0";"4";"4726";"0";"9";"150";"307";"450";"492";"339";"194";"141";"40";"21";"62";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2301";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9922";"2052";"5196";"4726";"150";"307";"450";"492";"339";"194";"141";"40";"21";"62";"9887";"13";"6";"2044";"3";"0"
"1300102";"Anori";"4139";"0";"31";"4139";"17081";"0";"71";"3475";"0";"3";"8920";"0";"43";"8161";"0";"21";"365";"563";"841";"772";"696";"353";"194";"92";"35";"117";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"20";"4";"0";"0";"0";"0";"0";"0";"0";"0";"4106";"3";"7";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"19";"0";"10";"0";"0";"0";"0";"0";"0";"0";"17081";"3475";"8920";"8161";"365";"563";"841";"772";"696";"353";"194";"92";"35";"117";"16978";"37";"38";"3451";"6";"3"
"1300144";"Apuí";"5779";"0";"65";"5779";"20492";"3";"113";"3575";"0";"16";"10788";"0";"76";"9704";"0";"37";"899";"1317";"1178";"1077";"617";"245";"85";"42";"4";"132";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"37";"7";"6";"3";"0";"0";"0";"0";"0";"0";"5683";"23";"44";"9";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"26";"8";"9";"0";"0";"0";"0";"0";"0";"20492";"3575";"10788";"9704";"899";"1317";"1178";"1077";"617";"245";"85";"42";"4";"132";"20259";"64";"118";"3532";"8";"16"
"1300201";"Atalaia do Norte";"3361";"0";"43";"3361";"15053";"0";"97";"3945";"0";"16";"7750";"0";"52";"7303";"0";"44";"261";"423";"517";"517";"416";"324";"202";"112";"35";"117";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"24";"3";"4";"6";"0";"0";"0";"0";"0";"0";"3010";"12";"14";"6";"305";"0";"0";"0";"0";"0";"0";"0";"0";"19";"8";"0";"13";"0";"0";"0";"0";"0";"0";"15053";"3945";"7750";"7303";"261";"423";"517";"517";"416";"324";"202";"112";"35";"117";"13570";"43";"33";"3478";"7";"5"
"1300300";"Autazes";"10849";"0";"0";"10849";"40822";"6";"3";"8729";"0";"0";"21443";"0";"0";"19379";"0";"0";"1173";"1955";"2221";"1993";"1320";"780";"367";"155";"75";"93";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"10630";"35";"111";"26";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"40822";"8729";"21443";"19379";"1173";"1955";"2221";"1993";"1320";"780";"367";"155";"75";"93";"40225";"153";"299";"8583";"33";"51"
"1300409";"Barcelos";"4150";"8";"27";"4150";"18100";"68";"62";"4377";"8";"4";"9450";"35";"34";"8650";"15";"26";"292";"537";"775";"745";"531";"341";"185";"88";"39";"123";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"4";"0";"0";"0";"0";"0";"0";"0";"0";"3433";"26";"83";"0";"581";"0";"0";"0";"0";"0";"0";"8";"0";"27";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18100";"4377";"9450";"8650";"292";"537";"775";"745";"531";"341";"185";"88";"39";"123";"13960";"76";"232";"3013";"15";"51"
"1300508";"Barreirinha";"6781";"0";"58";"6781";"30365";"25";"152";"6655";"3";"33";"15840";"9";"64";"14525";"6";"78";"489";"818";"1160";"1244";"970";"677";"419";"253";"129";"210";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"13";"8";"6";"4";"0";"0";"0";"0";"0";"0";"6635";"4";"18";"3";"110";"0";"0";"0";"0";"0";"0";"0";"0";"51";"3";"4";"0";"0";"0";"0";"0";"0";"0";"30365";"6655";"15840";"14525";"489";"818";"1160";"1244";"970";"677";"419";"253";"129";"210";"29708";"41";"64";"6476";"6";"10"
"1300607";"Benjamin Constant";"7731";"0";"48";"7731";"37474";"3";"107";"9130";"0";"23";"18991";"0";"51";"18483";"0";"51";"545";"906";"1174";"1312";"1082";"780";"530";"372";"245";"483";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"26";"0";"4";"4";"0";"0";"0";"0";"0";"0";"7609";"7";"105";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"48";"0";"0";"0";"0";"0";"0";"0";"0";"0";"37474";"9130";"18991";"18483";"545";"906";"1174";"1312";"1082";"780";"530";"372";"245";"483";"37178";"25";"262";"9071";"4";"44"
"1300631";"Beruri";"4518";"0";"12";"4518";"20461";"14";"30";"4900";"0";"8";"10647";"6";"19";"9814";"0";"9";"302";"516";"788";"849";"666";"436";"282";"137";"85";"137";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"3";"0";"0";"0";"0";"0";"0";"0";"0";"4475";"12";"10";"0";"11";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"5";"0";"0";"0";"0";"0";"0";"0";"20461";"4900";"10647";"9814";"302";"516";"788";"849";"666";"436";"282";"137";"85";"137";"20302";"42";"39";"4852";"7";"7"
"1300680";"Boa Vista do Ramos";"4587";"0";"3";"4587";"23732";"14";"3";"4998";"6";"0";"12470";"4";"3";"11262";"3";"0";"205";"313";"540";"623";"1153";"610";"366";"247";"103";"282";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4509";"41";"27";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"23732";"4998";"12470";"11262";"205";"313";"540";"623";"1153";"610";"366";"247";"103";"282";"23308";"221";"189";"4916";"36";"38"
"1300706";"Boca do Acre";"10067";"0";"25";"10067";"34945";"9";"67";"6173";"0";"10";"18109";"3";"35";"16836";"0";"28";"1262";"1989";"2347";"2000";"1194";"503";"257";"87";"34";"59";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"3";"0";"0";"0";"0";"0";"0";"0";"0";"9895";"3";"144";"4";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"0";"0";"3";"0";"0";"0";"0";"0";"0";"34945";"6173";"18109";"16836";"1262";"1989";"2347";"2000";"1194";"503";"257";"87";"34";"59";"34529";"37";"365";"6098";"0";"54"
"1300805";"Borba";"7870";"0";"14";"7870";"32411";"8";"48";"6737";"0";"4";"17002";"6";"31";"15409";"0";"17";"696";"1196";"1472";"1485";"1031";"671";"358";"180";"114";"156";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"7739";"38";"67";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"7";"0";"4";"3";"0";"0";"0";"0";"0";"0";"32411";"6737";"17002";"15409";"696";"1196";"1472";"1485";"1031";"671";"358";"180";"114";"156";"32037";"176";"162";"6669";"27";"22"
"1300839";"Caapiranga";"2964";"0";"16";"2964";"13356";"12";"73";"2581";"0";"9";"6948";"8";"36";"6408";"0";"34";"202";"391";"535";"632";"431";"276";"160";"108";"57";"130";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"2944";"0";"15";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"5";"0";"0";"0";"0";"0";"0";"0";"0";"13356";"2581";"6948";"6408";"202";"391";"535";"632";"431";"276";"160";"108";"57";"130";"13278";"9";"66";"2563";"0";"16"
"1300904";"Canutama";"4516";"0";"3";"4516";"16716";"0";"5";"2947";"0";"0";"8949";"0";"0";"7767";"0";"3";"569";"871";"905";"854";"534";"310";"146";"85";"60";"65";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4490";"4";"5";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"0";"0";"0";"0";"0";"0";"0";"0";"16716";"2947";"8949";"7767";"569";"871";"905";"854";"534";"310";"146";"85";"60";"65";"16627";"55";"20";"2929";"3";"0"
