"CD_MUN";"NM_MUN";"V01317";"V01318";"V01319";"V01320";"V01321";"V01322";"V01323";"V01324";"V01325";"V01326";"V01327";"V01328";"V01329";"V01330";"V01331";"V01332";"V01333";"V01334";"V01335";"V01336";"V01337";"V01338";"V01339";"V01340";"V01341";"V01342";"V01343";"V01344";"V01345";"V01346";"V01347";"V01348";"V01349";"V01350";"V01351";"V01352";"V01353";"V01354";"V01355";"V01356";"V01357";"V01358";"V01359";"V01360";"V01361";"V01362";"V01363";"V01364";"V01365";"V01366";"V01367";"V01368";"V01369";"V01370";"V01371";"V01372";"V01373";"V01374";"V01375";"V01376";"V01377";"V01378";"V01379";"V01380";"V01381";"V01382";"V01383";"V01384";"V01385";"V01386";"V01387";"V01388";"V01389";"V01390";"V01391";"V01392";"V01393";"V01394";"V01395";"V01396";"V01397";"V01398";"V01399";"V01400";"V01401";"V01402";"V01403";"V01404";"V01405";"V01406";"V01407";"V01408";"V01409";"V01410";"V01411"
"2207355";"Pajeú do Piauí";"527";"262";"0";"2211";"0";"276";"145";"0";"1131";"0";"251";"117";"0";"1080";"0";"192";"122";"0";"783";"0";"134";"55";"88";"27";"0";"0";"562";"221";"0";"0";"0";"0";"38";"77";"58";"0";"0";"10";"42";"51";"0";"0";"0";"0";"0";"0";"12";"139";"341";"281";"0";"0";"0";"0";"0";"99";"17";"0";"378";"0";"109";"43";"0";"438";"0";"209";"128";"0";"936";"0";"104";"64";"0";"457";"0";"31";"0";"0";"102";"0";"243";"141";"0";"1025";"0";"27";"4";"0";"124";"0";"220";"108";"0";"956";"0"
"2207405";"Palmeira do Piauí";"1162";"525";"0";"3264";"0";"609";"285";"0";"1685";"0";"553";"240";"0";"1579";"0";"381";"237";"0";"990";"0";"235";"142";"130";"103";"0";"0";"554";"436";"0";"0";"0";"0";"81";"156";"127";"0";"4";"51";"91";"76";"0";"0";"0";"0";"0";"0";"46";"275";"392";"268";"0";"0";"0";"0";"0";"254";"67";"0";"800";"0";"243";"100";"0";"786";"0";"446";"244";"0";"1246";"0";"218";"106";"0";"432";"0";"81";"17";"0";"260";"0";"526";"261";"0";"1425";"0";"72";"14";"0";"248";"0";"479";"221";"0";"1331";"0"
"2207504";"Palmeirais";"1655";"3314";"0";"8275";"13";"808";"1721";"0";"4023";"4";"841";"1593";"0";"4252";"0";"437";"1220";"0";"2625";"3";"198";"212";"536";"682";"0";"0";"1104";"1521";"3";"0";"0";"10";"47";"164";"139";"0";"48";"267";"497";"379";"0";"0";"0";"0";"0";"3";"110";"675";"983";"819";"0";"0";"0";"0";"0";"439";"616";"0";"2118";"0";"363";"724";"0";"1837";"0";"566";"1362";"0";"3016";"0";"255";"602";"0";"1304";"3";"126";"191";"0";"683";"0";"666";"1510";"0";"3339";"4";"149";"168";"0";"641";"0";"673";"1412";"0";"3610";"0"
"2207553";"Paquetá";"1177";"437";"0";"2196";"0";"596";"214";"0";"1142";"0";"574";"222";"0";"1052";"0";"408";"179";"0";"700";"0";"252";"154";"87";"89";"0";"0";"413";"287";"0";"0";"0";"8";"90";"162";"137";"0";"0";"10";"78";"60";"0";"0";"0";"0";"0";"0";"14";"141";"315";"212";"0";"0";"0";"0";"0";"223";"40";"0";"410";"0";"254";"74";"0";"434";"0";"482";"212";"0";"954";"0";"206";"98";"0";"387";"0";"72";"4";"0";"126";"0";"521";"202";"0";"1007";"0";"65";"5";"0";"134";"0";"504";"210";"0";"914";"0"
"2207603";"Parnaguá";"1262";"1366";"30";"7428";"13";"641";"758";"13";"3881";"0";"621";"606";"11";"3547";"4";"352";"554";"3";"2118";"0";"192";"145";"304";"250";"0";"0";"1190";"928";"0";"0";"0";"11";"66";"127";"120";"3";"14";"144";"205";"163";"0";"0";"0";"0";"0";"8";"122";"600";"799";"571";"0";"0";"0";"0";"0";"323";"232";"3";"1969";"0";"294";"294";"4";"1880";"0";"443";"575";"9";"2622";"0";"192";"259";"0";"957";"0";"102";"74";"0";"608";"0";"526";"683";"7";"3273";"0";"103";"45";"0";"642";"0";"509";"553";"11";"2905";"4"
"2207702";"Parnaíba";"49248";"14299";"104";"97798";"113";"22676";"7566";"22";"46599";"31";"26572";"6715";"38";"51199";"34";"14371";"5593";"14";"31431";"35";"6960";"7392";"2755";"2802";"3";"3";"14429";"17002";"10";"4";"0";"384";"3616";"5943";"4186";"0";"126";"1461";"2307";"1365";"0";"0";"0";"0";"0";"17";"1380";"8946";"13063";"7871";"0";"0";"0";"15";"0";"11136";"1582";"0";"20137";"0";"11334";"3335";"17";"23443";"10";"19591";"6922";"23";"41269";"45";"7162";"2313";"0";"12942";"7";"3774";"377";"0";"6656";"0";"18885";"7037";"18";"39939";"28";"3803";"325";"0";"6439";"0";"22760";"6231";"33";"44753";"32"
"2207751";"Passagem Franca do Piauí";"648";"825";"12";"2648";"0";"322";"442";"3";"1306";"0";"326";"381";"9";"1342";"0";"164";"280";"3";"768";"0";"78";"80";"126";"149";"0";"0";"354";"414";"0";"0";"0";"6";"40";"59";"38";"0";"6";"48";"105";"103";"0";"0";"0";"0";"0";"0";"37";"196";"301";"226";"0";"0";"0";"0";"0";"158";"115";"0";"616";"0";"153";"192";"3";"682";"0";"239";"354";"5";"988";"0";"93";"157";"3";"362";"0";"46";"28";"0";"201";"0";"270";"410";"3";"1105";"0";"52";"33";"0";"181";"0";"268";"341";"8";"1159";"0"
"2207777";"Patos do Piauí";"1116";"341";"0";"3966";"0";"575";"176";"0";"2032";"0";"541";"161";"0";"1934";"0";"399";"178";"0";"1494";"0";"269";"130";"110";"59";"0";"0";"941";"553";"0";"0";"0";"0";"84";"156";"142";"0";"0";"11";"71";"67";"0";"0";"0";"0";"0";"0";"31";"318";"623";"509";"0";"0";"0";"0";"0";"190";"3";"0";"662";"0";"231";"44";"0";"804";"0";"463";"160";"0";"1707";"0";"225";"101";"0";"793";"0";"70";"0";"0";"221";"0";"502";"171";"0";"1809";"0";"45";"0";"0";"181";"0";"490";"153";"0";"1750";"0"
"2207793";"Pau D'Arco do Piauí";"474";"178";"0";"3228";"0";"240";"90";"0";"1667";"0";"234";"81";"0";"1561";"0";"149";"87";"0";"1070";"0";"74";"72";"43";"35";"0";"0";"585";"485";"0";"0";"0";"3";"23";"59";"47";"0";"0";"11";"22";"33";"0";"0";"0";"0";"0";"0";"45";"218";"420";"382";"0";"0";"0";"0";"0";"99";"16";"0";"661";"0";"118";"29";"0";"732";"0";"165";"75";"0";"1226";"0";"85";"46";"0";"609";"0";"34";"0";"0";"211";"0";"199";"87";"0";"1454";"0";"17";"0";"0";"199";"0";"208";"74";"0";"1362";"0"
"2207801";"Paulistana";"6949";"2884";"0";"10626";"561";"3292";"1503";"0";"5028";"274";"3656";"1375";"0";"5598";"280";"2479";"1126";"0";"3526";"152";"1392";"1068";"594";"508";"0";"0";"1777";"1741";"61";"90";"0";"92";"621";"1019";"689";"0";"29";"273";"432";"307";"0";"0";"0";"0";"0";"4";"195";"1060";"1360";"844";"0";"16";"54";"48";"21";"1455";"455";"0";"2559";"161";"1485";"669";"0";"2634";"178";"2870";"1232";"0";"4093";"177";"1116";"487";"0";"1327";"38";"521";"118";"0";"816";"40";"2753";"1356";"0";"4204";"234";"497";"134";"0";"859";"58";"3152";"1213";"0";"4735";"220"
"2207850";"Pavussu";"549";"345";"0";"2733";"0";"280";"214";"0";"1431";"0";"266";"129";"0";"1302";"0";"183";"153";"0";"955";"0";"94";"86";"87";"63";"0";"0";"464";"491";"0";"0";"0";"3";"40";"60";"62";"0";"0";"26";"53";"47";"0";"0";"0";"0";"0";"0";"32";"254";"376";"286";"0";"0";"0";"0";"0";"103";"25";"0";"556";"0";"120";"54";"0";"565";"0";"218";"175";"0";"1115";"0";"99";"77";"0";"495";"0";"26";"5";"0";"184";"0";"248";"202";"0";"1244";"0";"32";"0";"0";"179";"0";"230";"124";"0";"1121";"0"
"2207900";"Pedro II";"14474";"1957";"14";"21407";"17";"6981";"1055";"4";"10822";"8";"7493";"883";"7";"10585";"3";"4240";"805";"4";"7054";"0";"2092";"2143";"394";"363";"0";"3";"3602";"3450";"0";"0";"7";"140";"1022";"1648";"1347";"0";"3";"131";"285";"247";"0";"0";"0";"0";"0";"9";"337";"1810";"2689";"2163";"0";"0";"0";"0";"0";"3266";"204";"0";"4205";"3";"3384";"382";"0";"5138";"0";"5438";"852";"5";"8376";"3";"2382";"436";"0";"3686";"0";"1092";"35";"0";"1365";"0";"5875";"980";"3";"9449";"6";"1053";"31";"0";"1217";"0";"6425";"806";"6";"9357";"3"
"2207934";"Pedro Laurentino";"593";"310";"0";"1551";"0";"299";"179";"0";"796";"0";"293";"126";"0";"752";"0";"203";"130";"0";"477";"0";"126";"75";"83";"46";"0";"0";"291";"184";"0";"0";"0";"3";"43";"75";"71";"0";"0";"24";"51";"38";"0";"0";"0";"0";"0";"0";"22";"117";"198";"128";"0";"0";"0";"0";"0";"124";"48";"0";"367";"0";"102";"64";"0";"357";"0";"245";"134";"0";"605";"0";"117";"58";"0";"218";"0";"41";"16";"0";"113";"0";"255";"161";"0";"682";"0";"45";"8";"0";"98";"0";"248";"113";"0";"652";"0"
"2207959";"Nova Santa Rita";"1003";"519";"0";"2552";"0";"524";"289";"0";"1314";"0";"479";"230";"0";"1238";"0";"338";"217";"0";"817";"0";"225";"111";"136";"79";"0";"0";"492";"324";"0";"0";"0";"8";"75";"157";"86";"0";"6";"51";"93";"52";"0";"0";"0";"0";"0";"0";"34";"209";"337";"227";"0";"0";"0";"0";"0";"210";"68";"0";"575";"0";"202";"126";"0";"630";"0";"427";"232";"0";"1004";"0";"163";"89";"0";"343";"0";"72";"22";"0";"172";"0";"449";"262";"0";"1142";"0";"58";"10";"0";"186";"0";"419";"213";"0";"1052";"0"
"2208007";"Picos";"29611";"7459";"15";"45436";"39";"13789";"3798";"0";"21698";"15";"15822";"3637";"3";"23738";"7";"9606";"3180";"0";"15989";"9";"4883";"4718";"1577";"1551";"0";"0";"7955";"8034";"0";"0";"0";"282";"2568";"3958";"2629";"0";"97";"840";"1291";"703";"0";"0";"0";"0";"0";"7";"798";"4840";"6546";"3695";"0";"0";"0";"3";"0";"5997";"876";"0";"8903";"0";"6796";"1725";"0";"10711";"0";"12388";"3633";"0";"19796";"15";"4416";"1099";"0";"6025";"0";"2018";"218";"0";"2894";"0";"11758";"3486";"0";"18796";"14";"1979";"191";"0";"2899";"0";"13823";"3369";"3";"20836";"3"
"2208106";"Pimenteiras";"3010";"987";"0";"7298";"6";"1487";"560";"0";"3670";"0";"1522";"412";"0";"3628";"0";"973";"415";"0";"2459";"0";"604";"364";"251";"148";"0";"0";"1518";"938";"0";"0";"0";"17";"176";"352";"384";"0";"5";"76";"170";"111";"0";"0";"0";"0";"0";"0";"109";"552";"1024";"743";"0";"0";"0";"0";"0";"654";"109";"0";"1460";"0";"666";"188";"0";"1680";"0";"1081";"462";"0";"2943";"0";"598";"181";"0";"1215";"0";"187";"25";"0";"479";"0";"1279";"515";"0";"3187";"0";"218";"23";"0";"447";"0";"1291";"373";"0";"3171";"0"
"2208205";"Pio IX";"4800";"1135";"0";"11640";"8";"2397";"618";"0";"5704";"3";"2397";"502";"0";"5936";"0";"1654";"495";"0";"3937";"0";"1013";"627";"245";"201";"0";"0";"2248";"1689";"0";"0";"0";"40";"386";"611";"544";"0";"4";"94";"174";"137";"0";"0";"0";"0";"0";"3";"237";"1101";"1590";"961";"0";"0";"0";"0";"0";"1076";"100";"0";"2504";"0";"1029";"234";"0";"2839";"3";"1824";"518";"0";"4698";"0";"856";"218";"0";"1597";"0";"360";"15";"0";"794";"0";"2024";"583";"0";"4904";"3";"333";"4";"0";"755";"0";"2054";"470";"0";"5173";"0"
"2208304";"Piracuruca";"7349";"1768";"40";"19647";"9";"3606";"979";"13";"9565";"0";"3740";"775";"18";"10082";"0";"2479";"819";"10";"6682";"0";"1278";"1192";"428";"360";"3";"3";"3097";"3585";"0";"0";"0";"52";"589";"958";"799";"0";"6";"190";"290";"227";"0";"0";"0";"0";"0";"6";"342";"2084";"2563";"1649";"0";"0";"0";"0";"0";"1504";"124";"0";"4313";"0";"1710";"340";"8";"4691";"0";"2805";"854";"10";"7985";"0";"1324";"379";"0";"2656";"0";"516";"23";"0";"1439";"0";"3081";"920";"13";"8123";"0";"479";"9";"0";"1334";"0";"3246";"739";"15";"8746";"0"
"2208403";"Piripiri";"16287";"5615";"68";"42637";"872";"7634";"2967";"21";"20708";"437";"8639";"2626";"33";"21929";"398";"4864";"2278";"19";"14218";"234";"2324";"2506";"1037";"1193";"3";"10";"6207";"8002";"113";"93";"0";"69";"1146";"1830";"1624";"0";"24";"498";"879";"689";"0";"0";"3";"0";"3";"11";"615";"3874";"5623";"3978";"0";"10";"45";"64";"46";"3587";"589";"0";"8880";"194";"3711";"1137";"3";"9871";"169";"6187";"2604";"19";"17331";"308";"2745";"1140";"11";"6545";"90";"1222";"146";"0";"2933";"30";"6374";"2749";"17";"17759";"367";"1216";"114";"0";"2720";"25";"7392";"2439";"29";"19191";"344"
"2208502";"Porto";"1331";"1528";"0";"9184";"0";"628";"794";"0";"4654";"0";"694";"734";"0";"4530";"0";"337";"529";"0";"2503";"0";"151";"174";"221";"290";"0";"0";"1064";"1439";"0";"0";"0";"9";"78";"115";"105";"0";"22";"155";"177";"116";"0";"0";"0";"0";"0";"3";"185";"783";"935";"582";"0";"0";"0";"0";"0";"398";"278";"0";"2663";"0";"336";"386";"0";"2452";"0";"395";"628";"0";"3084";"0";"182";"201";"0";"983";"0";"122";"85";"0";"901";"0";"492";"698";"0";"3753";"0";"142";"80";"0";"806";"0";"537";"646";"0";"3724";"0"
"2208551";"Porto Alegre do Piauí";"255";"269";"0";"1838";"0";"117";"151";"0";"951";"0";"133";"118";"0";"887";"0";"90";"92";"0";"580";"0";"23";"67";"39";"49";"0";"0";"215";"365";"0";"0";"0";"6";"37";"27";"11";"0";"4";"27";"24";"28";"0";"0";"0";"0";"0";"0";"36";"150";"219";"170";"0";"0";"0";"0";"0";"66";"59";"0";"424";"0";"69";"59";"0";"417";"0";"90";"101";"0";"703";"0";"20";"46";"0";"294";"0";"28";"15";"0";"153";"0";"87";"131";"0";"798";"0";"19";"11";"0";"141";"0";"112";"104";"0";"746";"0"
"2208601";"Prata do Piauí";"644";"325";"0";"2068";"0";"337";"181";"0";"1019";"0";"307";"144";"0";"1049";"0";"207";"150";"0";"731";"0";"124";"83";"90";"60";"0";"0";"375";"356";"0";"0";"0";"6";"39";"68";"90";"0";"4";"37";"43";"60";"0";"0";"0";"0";"0";"0";"30";"213";"252";"232";"0";"0";"0";"0";"0";"148";"49";"0";"443";"0";"131";"69";"0";"463";"0";"218";"121";"0";"783";"0";"147";"86";"0";"379";"0";"64";"14";"0";"151";"0";"273";"163";"0";"868";"0";"45";"5";"0";"123";"0";"260";"132";"0";"926";"0"
"2208650";"Queimada Nova";"4492";"1448";"0";"2600";"163";"2260";"749";"0";"1293";"103";"2230";"695";"0";"1302";"57";"1591";"489";"0";"737";"49";"973";"614";"227";"250";"0";"0";"385";"342";"35";"14";"0";"38";"364";"674";"490";"0";"5";"118";"193";"124";"0";"0";"0";"0";"0";"0";"39";"245";"258";"160";"0";"0";"14";"20";"10";"654";"265";"0";"644";"32";"975";"360";"0";"728";"52";"2031";"600";"0";"937";"60";"819";"193";"0";"274";"15";"210";"81";"0";"203";"13";"2045";"657";"0";"1088";"90";"211";"68";"0";"216";"4";"2014";"620";"0";"1081";"53"
"2208700";"Redenção do Gurguéia";"982";"1885";"0";"5518";"6";"509";"1020";"0";"2765";"0";"472";"865";"0";"2752";"3";"265";"682";"0";"1626";"0";"157";"104";"362";"317";"0";"0";"797";"826";"0";"0";"0";"3";"53";"93";"102";"0";"26";"173";"264";"190";"0";"0";"0";"0";"0";"6";"82";"454";"619";"441";"0";"0";"0";"0";"0";"277";"352";"0";"1458";"0";"224";"470";"0";"1326";"0";"309";"759";"0";"1998";"3";"155";"295";"0";"725";"0";"90";"108";"0";"467";"0";"412";"905";"0";"2294";"0";"95";"90";"0";"472";"0";"374";"766";"0";"2277";"3"
"2208809";"Regeneração";"2214";"4141";"0";"10760";"3";"1051";"2116";"0";"5161";"0";"1157";"2025";"0";"5599";"0";"600";"1583";"0";"3482";"0";"273";"310";"659";"921";"0";"0";"1422";"2060";"0";"0";"0";"0";"100";"253";"194";"0";"38";"369";"646";"498";"0";"0";"0";"0";"0";"3";"98";"907";"1339";"1105";"0";"0";"0";"0";"0";"579";"733";"0";"2672";"0";"449";"837";"0";"2308";"0";"796";"1808";"0";"4036";"0";"368";"758";"0";"1744";"0";"183";"225";"0";"905";"0";"856";"1886";"0";"4256";"0";"196";"198";"0";"785";"0";"954";"1821";"0";"4812";"0"
"2208858";"Riacho Frio";"493";"547";"0";"3123";"0";"246";"316";"0";"1626";"0";"245";"231";"0";"1497";"0";"136";"223";"0";"929";"0";"85";"47";"155";"65";"0";"0";"605";"322";"0";"0";"0";"0";"23";"48";"45";"0";"0";"44";"93";"73";"0";"0";"0";"0";"0";"0";"35";"238";"382";"269";"0";"0";"0";"0";"0";"145";"84";"0";"809";"0";"97";"119";"0";"725";"0";"166";"245";"0";"1163";"0";"76";"99";"0";"426";"0";"33";"26";"0";"242";"0";"209";"288";"0";"1382";"0";"36";"11";"0";"233";"0";"198";"215";"0";"1263";"0"
"2208874";"Ribeira do Piauí";"418";"712";"0";"2919";"0";"203";"382";"0";"1472";"0";"215";"330";"0";"1447";"0";"126";"306";"0";"963";"0";"55";"63";"147";"153";"0";"0";"435";"528";"0";"0";"0";"0";"5";"48";"50";"0";"3";"61";"121";"110";"0";"0";"0";"0";"0";"0";"38";"250";"385";"274";"0";"0";"0";"0";"0";"99";"69";"0";"687";"0";"90";"140";"0";"646";"0";"145";"328";"0";"1152";"0";"78";"166";"0";"432";"0";"9";"11";"0";"234";"0";"180";"360";"0";"1238";"0";"24";"13";"0";"202";"0";"181";"309";"0";"1245";"0"
"2208908";"Ribeiro Gonçalves";"1191";"813";"0";"4154";"4";"594";"415";"0";"2147";"0";"597";"391";"0";"2007";"0";"329";"337";"0";"1195";"0";"184";"139";"176";"158";"0";"0";"610";"584";"0";"0";"0";"3";"73";"114";"104";"0";"14";"89";"102";"108";"0";"0";"0";"0";"0";"7";"75";"377";"452";"269";"0";"0";"0";"0";"0";"303";"116";"0";"1032";"0";"283";"181";"0";"1076";"0";"415";"343";"0";"1562";"3";"186";"165";"0";"484";"0";"94";"38";"0";"356";"0";"498";"371";"0";"1791";"0";"100";"27";"0";"313";"0";"493";"355";"0";"1694";"0"
"2209005";"Rio Grande do Piauí";"1006";"803";"0";"3990";"0";"512";"434";"0";"1960";"0";"494";"369";"0";"2030";"0";"356";"378";"0";"1380";"0";"199";"154";"199";"175";"0";"0";"696";"684";"0";"0";"0";"4";"50";"147";"143";"0";"3";"66";"149";"136";"0";"0";"0";"0";"0";"0";"54";"299";"560";"457";"0";"0";"0";"0";"0";"206";"70";"0";"807";"0";"170";"162";"0";"848";"0";"389";"371";"0";"1580";"0";"240";"193";"0";"755";"0";"64";"18";"0";"247";"0";"444";"408";"0";"1713";"0";"59";"11";"0";"248";"0";"427";"351";"0";"1782";"0"
"2209104";"Santa Cruz do Piauí";"1146";"1011";"0";"3670";"0";"562";"525";"0";"1793";"0";"584";"486";"0";"1875";"0";"377";"437";"0";"1157";"0";"211";"164";"238";"196";"0";"0";"593";"561";"0";"0";"0";"0";"50";"143";"164";"0";"10";"100";"162";"141";"0";"0";"0";"0";"0";"0";"36";"250";"483";"372";"0";"0";"0";"0";"0";"205";"112";"0";"720";"0";"228";"232";"0";"782";"0";"436";"441";"0";"1555";"0";"273";"221";"0";"607";"0";"71";"28";"0";"226";"0";"490";"492";"0";"1566";"0";"67";"31";"0";"206";"0";"513";"448";"0";"1665";"0"
"2209153";"Santa Cruz dos Milagres";"357";"341";"0";"2737";"0";"177";"184";"0";"1312";"0";"173";"150";"0";"1425";"0";"105";"143";"0";"929";"0";"61";"43";"86";"52";"0";"0";"494";"435";"0";"0";"0";"0";"12";"46";"28";"0";"0";"22";"61";"48";"0";"0";"0";"0";"0";"0";"21";"212";"406";"281";"0";"0";"0";"0";"0";"80";"27";"0";"587";"0";"82";"54";"0";"524";"0";"121";"162";"0";"1168";"0";"62";"84";"0";"458";"0";"20";"0";"0";"171";"0";"153";"175";"0";"1140";"0";"23";"8";"0";"178";"0";"147";"140";"0";"1246";"0"
"2209203";"Santa Filomena";"888";"759";"18";"4368";"45";"464";"418";"3";"2210";"26";"424";"335";"12";"2158";"16";"227";"291";"9";"1292";"13";"115";"107";"132";"158";"0";"6";"535";"757";"3";"4";"0";"7";"54";"80";"52";"0";"3";"75";"105";"83";"0";"0";"3";"0";"0";"9";"91";"458";"441";"282";"0";"0";"0";"7";"0";"259";"122";"0";"1119";"6";"229";"193";"3";"1209";"21";"284";"308";"6";"1578";"11";"108";"123";"0";"462";"0";"83";"40";"0";"338";"0";"379";"371";"3";"1872";"24";"97";"25";"0";"390";"3";"324";"302";"12";"1767";"7"
"2209302";"Santa Luz";"876";"739";"3";"3716";"0";"452";"393";"0";"1894";"0";"424";"344";"3";"1822";"0";"253";"285";"0";"1173";"0";"139";"114";"161";"124";"0";"0";"566";"607";"0";"0";"0";"11";"58";"92";"89";"0";"16";"64";"94";"106";"0";"0";"0";"0";"0";"0";"61";"320";"453";"330";"0";"0";"0";"0";"0";"232";"84";"0";"877";"0";"184";"159";"0";"856";"0";"318";"330";"0";"1426";"0";"142";"163";"0";"557";"0";"66";"15";"0";"277";"0";"384";"374";"0";"1617";"0";"81";"10";"0";"253";"0";"339";"328";"3";"1569";"0"
"2209351";"Santana do Piauí";"1718";"202";"0";"2205";"0";"851";"102";"0";"1068";"0";"867";"91";"0";"1137";"0";"582";"84";"0";"734";"0";"357";"224";"48";"30";"0";"0";"401";"333";"0";"0";"0";"15";"101";"223";"239";"0";"0";"16";"33";"21";"0";"0";"0";"0";"0";"0";"19";"167";"310";"233";"0";"0";"0";"0";"0";"304";"21";"0";"410";"0";"335";"33";"0";"474";"0";"693";"100";"0";"951";"0";"386";"33";"0";"370";"0";"94";"4";"0";"123";"0";"755";"95";"0";"945";"0";"87";"0";"0";"118";"0";"779";"88";"0";"1017";"0"
"2209377";"Santa Rosa do Piauí";"703";"839";"0";"3108";"0";"331";"417";"0";"1532";"0";"370";"422";"0";"1576";"0";"259";"357";"0";"1074";"0";"141";"118";"184";"173";"0";"0";"547";"527";"0";"0";"0";"0";"46";"104";"99";"0";"7";"65";"149";"127";"0";"0";"0";"0";"0";"0";"24";"233";"455";"353";"0";"0";"0";"0";"0";"122";"101";"0";"669";"0";"151";"172";"0";"664";"0";"277";"369";"0";"1231";"0";"147";"197";"0";"544";"0";"31";"31";"0";"206";"0";"298";"384";"0";"1326";"0";"42";"20";"0";"201";"0";"324";"395";"0";"1375";"0"
"2209401";"Santo Antônio de Lisboa";"2127";"444";"3";"3260";"0";"1044";"241";"0";"1604";"0";"1083";"202";"0";"1656";"0";"760";"198";"0";"1135";"0";"397";"363";"97";"98";"0";"0";"571";"564";"0";"0";"0";"20";"132";"312";"281";"0";"5";"47";"75";"53";"0";"0";"0";"0";"0";"3";"30";"314";"457";"314";"0";"0";"0";"0";"0";"387";"41";"0";"669";"0";"476";"98";"0";"724";"0";"790";"198";"0";"1348";"0";"474";"96";"0";"519";"0";"148";"6";"0";"248";"0";"896";"229";"0";"1356";"0";"108";"7";"0";"195";"0";"972";"190";"0";"1459";"0"
"2209450";"Santo Antônio dos Milagres";"188";"204";"0";"1746";"0";"97";"113";"0";"846";"0";"91";"91";"0";"900";"0";"44";"79";"0";"484";"0";"28";"13";"44";"33";"0";"0";"250";"234";"0";"0";"0";"0";"0";"16";"14";"0";"0";"20";"28";"24";"0";"0";"0";"0";"0";"0";"11";"124";"203";"145";"0";"0";"0";"0";"0";"59";"27";"0";"439";"0";"42";"49";"0";"425";"0";"56";"82";"0";"649";"0";"26";"45";"0";"233";"0";"18";"4";"0";"127";"0";"77";"106";"0";"719";"0";"19";"8";"0";"135";"0";"70";"78";"0";"765";"0"
"2209500";"Santo Inácio do Piauí";"960";"350";"0";"2336";"0";"458";"196";"0";"1182";"0";"500";"150";"0";"1154";"0";"330";"165";"0";"842";"0";"160";"165";"90";"67";"0";"0";"446";"396";"0";"0";"0";"3";"63";"127";"128";"0";"0";"16";"77";"51";"0";"0";"0";"0";"0";"0";"27";"189";"345";"273";"0";"0";"0";"0";"0";"171";"32";"0";"437";"0";"181";"71";"0";"496";"0";"397";"155";"0";"969";"0";"211";"78";"0";"434";"0";"59";"8";"0";"139";"0";"394";"185";"0";"1041";"0";"55";"9";"0";"133";"0";"441";"136";"0";"1020";"0"
"2209559";"São Braz do Piauí";"1070";"447";"0";"2833";"0";"571";"261";"0";"1409";"0";"499";"186";"0";"1424";"0";"338";"194";"0";"980";"0";"230";"108";"134";"56";"0";"0";"621";"357";"0";"0";"0";"5";"80";"125";"122";"0";"3";"39";"79";"58";"0";"0";"0";"0";"0";"0";"30";"263";"402";"275";"0";"0";"0";"0";"0";"253";"41";"0";"584";"0";"211";"95";"0";"629";"0";"406";"216";"0";"1183";"0";"197";"92";"0";"437";"0";"88";"11";"0";"181";"0";"483";"245";"0";"1228";"0";"88";"3";"0";"195";"0";"410";"179";"0";"1228";"0"
"2209609";"São Félix do Piauí";"749";"286";"0";"1805";"0";"371";"163";"0";"879";"0";"374";"120";"0";"926";"0";"261";"108";"0";"655";"0";"159";"98";"63";"36";"0";"0";"343";"312";"0";"0";"0";"0";"30";"87";"130";"0";"0";"18";"35";"38";"0";"0";"0";"0";"0";"0";"4";"172";"235";"228";"0";"0";"0";"0";"0";"131";"23";"0";"327";"0";"109";"50";"0";"335";"0";"263";"133";"0";"749";"0";"237";"61";"0";"392";"0";"27";"0";"0";"96";"0";"329";"149";"0";"780";"0";"39";"3";"0";"91";"0";"331";"112";"0";"834";"0"
"2209658";"São Francisco de Assis do Piauí";"3208";"424";"35";"1896";"5";"1644";"218";"20";"952";"3";"1564";"206";"12";"944";"0";"1052";"166";"19";"643";"3";"674";"378";"90";"71";"10";"3";"370";"273";"3";"0";"0";"36";"277";"455";"272";"0";"0";"31";"77";"38";"0";"0";"3";"3";"6";"0";"26";"168";"277";"155";"0";"0";"0";"0";"0";"687";"65";"0";"451";"0";"754";"92";"0";"478";"0";"1337";"190";"14";"726";"0";"430";"66";"8";"241";"0";"226";"16";"0";"139";"0";"1418";"198";"16";"811";"3";"209";"13";"0";"148";"0";"1353";"190";"11";"796";"0"
"2209708";"São Francisco do Piauí";"725";"1063";"27";"3574";"0";"348";"550";"14";"1744";"0";"373";"513";"10";"1830";"0";"266";"492";"5";"1311";"0";"127";"135";"207";"285";"3";"0";"533";"778";"0";"0";"0";"3";"40";"89";"116";"0";"9";"72";"193";"196";"0";"0";"0";"3";"0";"6";"48";"303";"520";"421";"0";"0";"0";"0";"0";"147";"108";"4";"752";"0";"121";"201";"3";"726";"0";"258";"462";"12";"1421";"0";"188";"285";"3";"674";"0";"40";"26";"0";"240";"0";"300";"517";"12";"1503";"0";"30";"21";"0";"245";"0";"332";"482";"10";"1584";"0"
