system:index,area_ha,class,class_color,class_name_n1,class_name_n4,nome,territory,year,.geo
28_3_6,75382.9256221737,15,edde8e,Agropecuária,Pastagem,Portel,4,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_3_7,776.3429395324761,24,d4271e,Área não Vegetada,Área Urbanizada,Portel,4,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_3_8,358.44725493774445,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Portel,4,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_3_9,305824.6090738051,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Portel,4,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_3_10,294.44874243774393,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Portel,4,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_4_0,2519644.200276383,3,1f8d49,Floresta,Formação Florestal,Rio Branco-Brasiléia,5,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_4_1,12.484450018310556,4,7dc975,Floresta,Formação Savânica,Rio Branco-Brasiléia,5,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_4_2,12803.062646942102,6,007785,Floresta,Floresta Alagável,Rio Branco-Brasiléia,5,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_4_3,1061.204805523682,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Rio Branco-Brasiléia,5,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_4_4,1197.6082321655279,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Rio Branco-Brasiléia,5,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_4_5,1246630.2962236565,15,edde8e,Agropecuária,Pastagem,Rio Branco-Brasiléia,5,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_4_6,8783.67970422323,24,d4271e,Área não Vegetada,Área Urbanizada,Rio Branco-Brasiléia,5,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_4_7,12239.377847674647,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Rio Branco-Brasiléia,5,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_4_8,236.14984114990142,31,091077,Corpo D'água,Aquicultura,Rio Branco-Brasiléia,5,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_4_9,8533.425635968053,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Rio Branco-Brasiléia,5,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_4_10,430.39730062256035,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Rio Branco-Brasiléia,5,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_0,581219.3884911445,3,1f8d49,Floresta,Formação Florestal,Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_1,6.614873791503906,4,7dc975,Floresta,Formação Savânica,Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_2,164045.84544928846,5,04381d,Floresta,Mangue,Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_3,116067.69413505268,6,007785,Floresta,Floresta Alagável,Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_4,18.41213438110351,9,7a5900,Agropecuária,Silvicultura,Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_5,21342.944936089567,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_6,6524.0129958496245,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_7,391179.4946937844,15,edde8e,Agropecuária,Pastagem,Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_8,1301.8959714355483,23,ffa07a,Área não Vegetada,"Praia, Duna e Areal",Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_9,14405.99001578363,24,d4271e,Área não Vegetada,Área Urbanizada,Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_10,1969.7864072143575,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_11,253.13428515624898,30,9c0027,Área não Vegetada,Mineração,Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_12,15.104321685791012,31,091077,Corpo D'água,Aquicultura,Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_13,1555.166016967773,32,fc8114,Vegetação Herbácea e Arbustiva,Apicum,Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_14,149663.28611435322,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_15,11062.679240307327,35,9065d0,Agropecuária,Dendê,Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_16,1564.6744219299283,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_5_17,132.9016414245604,48,e6ccff,Agropecuária,Outras Lavouras Perenes,Salgado-Bragantino,6,2013,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0_0,1.9380753641465254E7,3,1f8d49,Floresta,Formação Florestal,Altamira,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0_1,171570.41934894593,4,7dc975,Floresta,Formação Savânica,Altamira,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0_2,801544.9241775487,6,007785,Floresta,Floresta Alagável,Altamira,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0_3,1.427634484863281,9,7a5900,Agropecuária,Silvicultura,Altamira,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0_4,22363.102301104573,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Altamira,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0_5,15406.912266363479,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Altamira,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0_6,1940744.9264208004,15,edde8e,Agropecuária,Pastagem,Altamira,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0_7,6260.618558984296,24,d4271e,Área não Vegetada,Área Urbanizada,Altamira,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0_8,7433.595143237293,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Altamira,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0_9,18371.958141247527,29,ffaa5f,Vegetação Herbácea e Arbustiva,Afloramento Rochoso,Altamira,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0_10,2321.4073906005774,30,9c0027,Área não Vegetada,Mineração,Altamira,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0_11,11.239106365966798,31,091077,Corpo D'água,Aquicultura,Altamira,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0_12,241597.24028261992,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Altamira,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0_13,76.22247747802734,39,f5b3c8,Agropecuária,Soja,Altamira,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0_14,10988.532650787296,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Altamira,1,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_1_0,1.244043727285277E7,3,1f8d49,Floresta,Formação Florestal,Juruá-Tefé,2,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_1_1,38.78622744750976,4,7dc975,Floresta,Formação Savânica,Juruá-Tefé,2,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_1_2,2354352.482310514,6,007785,Floresta,Floresta Alagável,Juruá-Tefé,2,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_1_3,41003.926981225755,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Juruá-Tefé,2,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_1_4,308.0275696105958,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Juruá-Tefé,2,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_1_5,81427.70331962683,15,edde8e,Agropecuária,Pastagem,Juruá-Tefé,2,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_1_6,2397.8313219238075,24,d4271e,Área não Vegetada,Área Urbanizada,Juruá-Tefé,2,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_1_7,3284.751345343015,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Juruá-Tefé,2,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_1_8,320470.14289626246,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Juruá-Tefé,2,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_2_0,3246752.1359164016,3,1f8d49,Floresta,Formação Florestal,Macapá,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_2_1,879.9931000915533,4,7dc975,Floresta,Formação Savânica,Macapá,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_2_2,93040.03140485418,5,04381d,Floresta,Mangue,Macapá,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_2_3,653468.3126818917,6,007785,Floresta,Floresta Alagável,Macapá,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_2_4,84453.59137730437,9,7a5900,Agropecuária,Silvicultura,Macapá,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_2_5,1457659.8081633805,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Macapá,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_2_6,14745.818361480786,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Macapá,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_2_7,27387.90734854128,15,edde8e,Agropecuária,Pastagem,Macapá,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_2_8,11925.94510076488,24,d4271e,Área não Vegetada,Área Urbanizada,Macapá,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_2_9,1989.207201910401,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Macapá,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_2_10,0.5360492065429687,29,ffaa5f,Vegetação Herbácea e Arbustiva,Afloramento Rochoso,Macapá,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_2_11,1345.3788905761755,30,9c0027,Área não Vegetada,Mineração,Macapá,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_2_12,0.44698745727539063,31,091077,Corpo D'água,Aquicultura,Macapá,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_2_13,338147.40854265,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Macapá,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_2_14,1726.4798109802337,39,f5b3c8,Agropecuária,Soja,Macapá,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_2_15,1232.2563450439418,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Macapá,3,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_3_0,3307172.4865726414,3,1f8d49,Floresta,Formação Florestal,Portel,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_3_1,32.9634954772949,4,7dc975,Floresta,Formação Savânica,Portel,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_3_2,773784.4084326813,6,007785,Floresta,Floresta Alagável,Portel,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_3_3,12.244272552490235,9,7a5900,Agropecuária,Silvicultura,Portel,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_3_4,41337.731327558286,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Portel,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_3_5,1327.897272351074,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Portel,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_3_6,79240.56044318237,15,edde8e,Agropecuária,Pastagem,Portel,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_3_7,784.1172046875051,24,d4271e,Área não Vegetada,Área Urbanizada,Portel,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_3_8,413.4799833740237,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Portel,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_3_9,304869.56749666936,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Portel,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_3_10,345.6697892761229,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Portel,4,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_4_0,2504387.9911886854,3,1f8d49,Floresta,Formação Florestal,Rio Branco-Brasiléia,5,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_4_1,22.14873302001955,4,7dc975,Floresta,Formação Savânica,Rio Branco-Brasiléia,5,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_4_2,12955.70724039302,6,007785,Floresta,Floresta Alagável,Rio Branco-Brasiléia,5,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_4_3,1128.9770788330086,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Rio Branco-Brasiléia,5,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_4_4,1182.2598467773448,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Rio Branco-Brasiléia,5,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_4_5,1260011.1499929144,15,edde8e,Agropecuária,Pastagem,Rio Branco-Brasiléia,5,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_4_6,9039.394574932414,24,d4271e,Área não Vegetada,Área Urbanizada,Rio Branco-Brasiléia,5,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_4_7,11560.765467169243,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Rio Branco-Brasiléia,5,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_4_8,237.87433031616203,31,091077,Corpo D'água,Aquicultura,Rio Branco-Brasiléia,5,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_4_9,9121.846079052766,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Rio Branco-Brasiléia,5,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_4_10,1939.8815949829066,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Rio Branco-Brasiléia,5,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_0,569314.1134164351,3,1f8d49,Floresta,Formação Florestal,Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_1,10.72673760375977,4,7dc975,Floresta,Formação Savânica,Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_2,163690.96627630273,5,04381d,Floresta,Mangue,Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_3,116035.18027402993,6,007785,Floresta,Floresta Alagável,Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_4,18.322761981201168,9,7a5900,Agropecuária,Silvicultura,Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_5,21481.309877581243,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_6,6450.626734545916,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_7,402493.21450397273,15,edde8e,Agropecuária,Pastagem,Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_8,1273.1121826355015,23,ffa07a,Área não Vegetada,"Praia, Duna e Areal",Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_9,14630.87847949822,24,d4271e,Área não Vegetada,Área Urbanizada,Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_10,2022.0744248901367,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_11,254.92193892822206,30,9c0027,Área não Vegetada,Mineração,Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_12,14.47869904785156,31,091077,Corpo D'água,Aquicultura,Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_13,1409.3749922851555,32,fc8114,Vegetação Herbácea e Arbustiva,Apicum,Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_14,150106.02720912837,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_15,11471.265183935242,35,9065d0,Agropecuária,Dendê,Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_16,1478.0642500122149,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_5_17,193.76571504516605,48,e6ccff,Agropecuária,Outras Lavouras Perenes,Salgado-Bragantino,6,2014,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0_0,1.9334901039940596E7,3,1f8d49,Floresta,Formação Florestal,Altamira,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0_1,171891.3172828388,4,7dc975,Floresta,Formação Savânica,Altamira,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0_2,803238.0198723661,6,007785,Floresta,Floresta Alagável,Altamira,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0_3,1.427634484863281,9,7a5900,Agropecuária,Silvicultura,Altamira,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0_4,24712.134806891492,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Altamira,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0_5,15536.616966717496,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Altamira,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0_6,1979052.171559811,15,edde8e,Agropecuária,Pastagem,Altamira,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0_7,6485.7503767150065,24,d4271e,Área não Vegetada,Área Urbanizada,Altamira,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0_8,8154.248469976796,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Altamira,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0_9,18367.89403247067,29,ffaa5f,Vegetação Herbácea e Arbustiva,Afloramento Rochoso,Altamira,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0_10,2319.541656024161,30,9c0027,Área não Vegetada,Mineração,Altamira,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0_11,8.740633789062501,31,091077,Corpo D'água,Aquicultura,Altamira,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0_12,239123.07801452835,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Altamira,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0_13,333.02336177368124,39,f5b3c8,Agropecuária,Soja,Altamira,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0_14,15331.99722069699,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Altamira,1,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_1_0,1.243815362162747E7,3,1f8d49,Floresta,Formação Florestal,Juruá-Tefé,2,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_1_1,41.99562606811526,4,7dc975,Floresta,Formação Savânica,Juruá-Tefé,2,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_1_2,2354249.904888983,6,007785,Floresta,Floresta Alagável,Juruá-Tefé,2,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_1_3,41414.557400000274,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Juruá-Tefé,2,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_1_4,291.5478003662111,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Juruá-Tefé,2,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_1_5,83616.66339848506,15,edde8e,Agropecuária,Pastagem,Juruá-Tefé,2,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_1_6,2468.1535225097377,24,d4271e,Área não Vegetada,Área Urbanizada,Juruá-Tefé,2,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_1_7,3266.493572882077,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Juruá-Tefé,2,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_1_8,320196.24446833174,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Juruá-Tefé,2,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_2_0,3246600.340489258,3,1f8d49,Floresta,Formação Florestal,Macapá,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_2_1,871.4115418396001,4,7dc975,Floresta,Formação Savânica,Macapá,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_2_2,91088.56974849674,5,04381d,Floresta,Mangue,Macapá,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_2_3,653624.5140736941,6,007785,Floresta,Floresta Alagável,Macapá,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_2_4,84420.06818414113,9,7a5900,Agropecuária,Silvicultura,Macapá,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_2_5,1468151.261262751,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Macapá,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_2_6,14741.884491894603,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Macapá,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_2_7,27513.96591080923,15,edde8e,Agropecuária,Pastagem,Macapá,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_2_8,12154.70237466661,24,d4271e,Área não Vegetada,Área Urbanizada,Macapá,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_2_9,2103.4443087707546,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Macapá,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_2_10,0.5360492065429687,29,ffaa5f,Vegetação Herbácea e Arbustiva,Afloramento Rochoso,Macapá,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_2_11,1408.845493408205,30,9c0027,Área não Vegetada,Mineração,Macapá,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_2_12,2.234683032226563,31,091077,Corpo D'água,Aquicultura,Macapá,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_2_13,325611.06197514303,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Macapá,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_2_14,3371.389740637212,39,f5b3c8,Agropecuária,Soja,Macapá,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_2_15,3096.5688283447016,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Macapá,3,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_3_0,3297441.9655549373,3,1f8d49,Floresta,Formação Florestal,Portel,4,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_3_1,34.481579888916,4,7dc975,Floresta,Formação Savânica,Portel,4,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_3_2,773980.2249092625,6,007785,Floresta,Floresta Alagável,Portel,4,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_3_3,12.244272552490235,9,7a5900,Agropecuária,Silvicultura,Portel,4,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_3_4,41345.9479558361,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Portel,4,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_3_5,1315.124056732178,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Portel,4,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_3_6,88517.57092352181,15,edde8e,Agropecuária,Pastagem,Portel,4,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_3_7,793.4101117370649,24,d4271e,Área não Vegetada,Área Urbanizada,Portel,4,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_3_8,440.7333696105961,25,db4d4f,Área não Vegetada,Outras Áreas não Vegetadas,Portel,4,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_3_9,0.6257528442382813,31,091077,Corpo D'água,Aquicultura,Portel,4,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_3_10,304670.29731961846,33,2532e4,Corpo D'água,"Rio, Lago e Oceano",Portel,4,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_3_11,805.5783310913129,41,f54ca9,Agropecuária,Outras Lavouras Temporárias,Portel,4,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_4_0,2483230.150442849,3,1f8d49,Floresta,Formação Florestal,Rio Branco-Brasiléia,5,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_4_1,44.46743516845699,4,7dc975,Floresta,Formação Savânica,Rio Branco-Brasiléia,5,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_4_2,13010.827158459422,6,007785,Floresta,Floresta Alagável,Rio Branco-Brasiléia,5,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_4_3,1129.4708065917973,11,519799,Vegetação Herbácea e Arbustiva,Campo Alagado e Área Pantanosa,Rio Branco-Brasiléia,5,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_4_4,1145.0405898681659,12,d6bc74,Vegetação Herbácea e Arbustiva,Formação Campestre,Rio Branco-Brasiléia,5,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_4_5,1279125.990403172,15,edde8e,Agropecuária,Pastagem,Rio Branco-Brasiléia,5,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_4_6,9248.267298565288,24,d4271e,Área não Vegetada,Área Urbanizada,Rio Branco-Brasiléia,5,2015,"{""type"":""MultiPoint"",""coordinates"":[]}"
