Municípios;Código municipal;UF;%
Senador Guiomard;1200450;AC;sem ocorrência
Senador José Bento;3165800;MG;sem ocorrência
Senador José Porfírio;1507805;PA;0,85
Senador La Rocque;2111763;MA;3,84
Senador Modestino Gonçalves;3165909;MG;0,12
Senador Pompeu;2312700;CE;sem ocorrência
Senador Rui Palmeira;2708956;AL;sem ocorrência
Senador Sá;2312809;CE;sem ocorrência
Senador Salgado Filho;4320321;RS;sem ocorrência
Sengés;4126306;PR;3,06
Senhor do Bonfim;2930105;BA;sem ocorrência
Senhora de Oliveira;3166006;MG;sem ocorrência
Senhora do Porto;3166105;MG;sem ocorrência
Senhora dos Remédios;3166204;MG;sem ocorrência
Sentinela do Sul;4320354;RS;sem ocorrência
Sento Sé;2930204;BA;93,03
Serafina Corrêa;4320404;RS;sem ocorrência
Sericita;3166303;MG;sem ocorrência
Seringueiras;1101500;RO;sem ocorrência
Sério;4320453;RS;sem ocorrência
Seritinga;3166402;MG;sem ocorrência
Seropédica;3305554;RJ;4,32
Serra;3205002;ES;3,44
Serra Alta;4217550;SC;sem ocorrência
Serra Azul;3551405;SP;sem ocorrência
Serra Azul de Minas;3166501;MG;17,93
Serra Branca;2515500;PB;sem ocorrência
Serra Caiada;2410306;RN;sem ocorrência
Serra da Raiz;2515609;PB;sem ocorrência
Serra da Saudade;3166600;MG;sem ocorrência
Serra de São Bento;2413300;RN;sem ocorrência
Serra do Mel;2413359;RN;sem ocorrência
Serra do Navio;1600055;AP;0,19
Serra do Ramalho;2930154;BA;sem ocorrência
Serra do Salitre;3166808;MG;sem ocorrência
Serra dos Aimorés;3166709;MG;sem ocorrência
Serra Dourada;2930303;BA;sem ocorrência
Serra Grande;2515708;PB;sem ocorrência
Serra Negra;3551603;SP;22,4
Serra Negra do Norte;2413409;RN;sem ocorrência
Serra Nova Dourada;5107883;MT;sem ocorrência
Serra Preta;2930402;BA;sem ocorrência
Serra Redonda;2515807;PB;sem ocorrência
Serra Talhada;2613909;PE;0,01
Serrana;3551504;SP;sem ocorrência
Serrania;3166907;MG;sem ocorrência
Serrano do Maranhão;2111789;MA;99,2
Serranópolis;5220504;GO;0,09
Serranópolis de Minas;3166956;MG;0,09
Serranópolis do Iguaçu;4126355;PR;sem ocorrência
Serranos;3167004;MG;sem ocorrência
Serraria;2515906;PB;sem ocorrência
Serrinha;2413508;RN;sem ocorrência
Serrinha;2930501;BA;sem ocorrência
Serrinha dos Pintos;2413557;RN;sem ocorrência
Serrita;2614006;PE;3,66
Serro;3167103;MG;14,87
Serrolândia;2930600;BA;sem ocorrência
Sertaneja;4126405;PR;sem ocorrência
Sertânia;2614105;PE;sem ocorrência
Sertanópolis;4126504;PR;sem ocorrência
Sertão;4320503;RS;sem ocorrência
Sertão Santana;4320552;RS;sem ocorrência
Sertãozinho;2515930;PB;sem ocorrência
Sertãozinho;3551702;SP;sem ocorrência
Sete Barras;3551801;SP;88,85
Sete de Setembro;4320578;RS;sem ocorrência
Sete Lagoas;3167202;MG;sem ocorrência
Sete Quedas;5007703;MS;100
Setubinha;3165552;MG;sem ocorrência
Severiano de Almeida;4320602;RS;sem ocorrência
Severiano Melo;2413607;RN;sem ocorrência
Severínia;3551900;SP;sem ocorrência
Siderópolis;4217600;SC;sem ocorrência
Sidrolândia;5007901;MS;sem ocorrência
Sigefredo Pacheco;2210656;PI;18,32
Silva Jardim;3305604;RJ;22,49
Silvânia;5220603;GO;sem ocorrência
Silvanópolis;1720655;TO;sem ocorrência
Silveira Martins;4320651;RS;sem ocorrência
Silveirânia;3167301;MG;sem ocorrência
Silveiras;3552007;SP;100
Silves;1304005;AM;sem ocorrência
Silvianópolis;3167400;MG;sem ocorrência
Simão Dias;2807105;SE;sem ocorrência
Simão Pereira;3167509;MG;sem ocorrência
Simões;2210706;PI;30,17
Simões Filho;2930709;BA;52,89
Simolândia;5220686;GO;sem ocorrência
Simonésia;3167608;MG;sem ocorrência
Simplício Mendes;2210805;PI;sem ocorrência
Sinimbu;4320677;RS;sem ocorrência
Sinop;5107909;MT;sem ocorrência
Siqueira Campos;4126603;PR;sem ocorrência
Sirinhaém;2614204;PE;62,93
Siriri;2807204;SE;sem ocorrência
Sítio d'Abadia;5220702;GO;sem ocorrência
Sítio do Mato;2930758;BA;sem ocorrência
Sítio do Quinto;2930766;BA;sem ocorrência
Sítio Novo;2111805;MA;sem ocorrência
Sítio Novo;2413706;RN;sem ocorrência
Sítio Novo do Tocantins;1720804;TO;sem ocorrência
Sobradinho;2930774;BA;95,62
Sobradinho;4320701;RS;sem ocorrência
Sobrado;2515971;PB;sem ocorrência
Sobral;2312908;CE;1,26
Sobrália;3167707;MG;sem ocorrência
Socorro;3552106;SP;8,98
Socorro do Piauí;2210904;PI;sem ocorrência
Solânea;2516003;PB;sem ocorrência
Soledade;2516102;PB;sem ocorrência
Soledade;4320800;RS;sem ocorrência
Soledade de Minas;3167806;MG;sem ocorrência
Solidão;2614402;PE;sem ocorrência
Solonópole;2313005;CE;sem ocorrência
Sombrio;4217709;SC;sem ocorrência
Sonora;5007935;MS;0,07
Sooretama;3205010;ES;0,04
Sorocaba;3552205;SP;sem ocorrência
Sorriso;5107925;MT;0,02
Sossêgo;2516151;PB;sem ocorrência
Soure;1507904;PA;69,99
Sousa;2516201;PB;sem ocorrência
Souto Soares;2930808;BA;sem ocorrência
Sucupira;1720853;TO;sem ocorrência
Sucupira do Norte;2111904;MA;sem ocorrência
Sucupira do Riachão;2111953;MA;sem ocorrência
Sud Mennucci;3552304;SP;sem ocorrência
Sul Brasil;4217758;SC;sem ocorrência
Sulina;4126652;PR;sem ocorrência
Sumaré;3552403;SP;sem ocorrência
Sumé;2516300;PB;sem ocorrência
Sumidouro;3305703;RJ;sem ocorrência
Surubim;2614501;PE;sem ocorrência
Sussuapara;2210938;PI;sem ocorrência
Suzanápolis;3552551;SP;sem ocorrência
Suzano;3552502;SP;1,66
Tabaí;4320859;RS;sem ocorrência
Tabaporã;5107941;MT;sem ocorrência
Tabapuã;3552601;SP;sem ocorrência
Tabatinga;1304062;AM;sem ocorrência
Tabatinga;3552700;SP;sem ocorrência
Tabira;2614600;PE;sem ocorrência
Taboão da Serra;3552809;SP;sem ocorrência
Tabocão;1708254;TO;sem ocorrência
Tabocas do Brejo Velho;2930907;BA;sem ocorrência
Taboleiro Grande;2413805;RN;sem ocorrência
Tabuleiro;3167905;MG;sem ocorrência
Tabuleiro do Norte;2313104;CE;sem ocorrência
Tacaimbó;2614709;PE;0,07
Tacaratu;2614808;PE;sem ocorrência
Taciba;3552908;SP;sem ocorrência
Tacima;2516409;PB;sem ocorrência
Tacuru;5007950;MS;100
Taguaí;3553005;SP;5,69
Taguatinga;1720903;TO;sem ocorrência
Taiaçu;3553104;SP;sem ocorrência
Tailândia;1507953;PA;sem ocorrência
Taió;4217808;SC;sem ocorrência
Taiobeiras;3168002;MG;sem ocorrência
Taipas do Tocantins;1720937;TO;sem ocorrência
Taipu;2413904;RN;sem ocorrência
Taiúva;3553203;SP;sem ocorrência
Talismã;1720978;TO;sem ocorrência
Tamandaré;2614857;PE;85,56
Tamarana;4126678;PR;sem ocorrência
Tambaú;3553302;SP;sem ocorrência
Tamboara;4126702;PR;sem ocorrência
Tamboril;2313203;CE;sem ocorrência
Tamboril do Piauí;2210953;PI;sem ocorrência
Tanabi;3553401;SP;sem ocorrência
Tangará;2414001;RN;sem ocorrência
Tangará;4217907;SC;sem ocorrência
Tangará da Serra;5107958;MT;sem ocorrência
Tanguá;3305752;RJ;sem ocorrência
Tanhaçu;2931004;BA;sem ocorrência
Tanque d'Arca;2709004;AL;sem ocorrência
Tanque do Piauí;2210979;PI;sem ocorrência
Tanque Novo;2931053;BA;sem ocorrência
Tanquinho;2931103;BA;sem ocorrência
Taparuba;3168051;MG;56,24
Tapauá;1304104;AM;6,13
Tapejara;4126801;PR;sem ocorrência
Tapejara;4320909;RS;sem ocorrência
Tapera;4321006;RS;sem ocorrência
Taperoá;2516508;PB;sem ocorrência
Taperoá;2931202;BA;99,88
Tapes;4321105;RS;sem ocorrência
Tapira;3168101;MG;sem ocorrência
Tapira;4126900;PR;sem ocorrência
Tapiraí;3168200;MG;sem ocorrência
Tapiraí;3553500;SP;8,64
Tapiramutá;2931301;BA;sem ocorrência
Tapiratiba;3553609;SP;sem ocorrência
Tapurah;5108006;MT;sem ocorrência
Taquara;4321204;RS;0,02
Taquaraçu de Minas;3168309;MG;1,11
Taquaral;3553658;SP;sem ocorrência
Taquaral de Goiás;5221007;GO;sem ocorrência
Taquarana;2709103;AL;sem ocorrência
Taquari;4321303;RS;sem ocorrência
Taquaritinga;3553708;SP;sem ocorrência
Taquaritinga do Norte;2615003;PE;48,48
Taquarituba;3553807;SP;5,31
Taquarivaí;3553856;SP;sem ocorrência
Taquaruçu do Sul;4321329;RS;sem ocorrência
Taquarussu;5007976;MS;100
Tarabai;3553906;SP;sem ocorrência
Tarauacá;1200609;AC;3,34
Tarrafas;2313252;CE;sem ocorrência
Tartarugalzinho;1600709;AP;1,47
Tarumã;3553955;SP;sem ocorrência
Tarumirim;3168408;MG;sem ocorrência
Tasso Fragoso;2112001;MA;sem ocorrência
Tatuí;3554003;SP;sem ocorrência
Tauá;2313302;CE;sem ocorrência
Taubaté;3554102;SP;1,26
Tavares;2516607;PB;sem ocorrência
Tavares;4321352;RS;0,12
Tefé;1304203;AM;1,75
Teixeira;2516706;PB;sem ocorrência
Teixeira de Freitas;2931350;BA;sem ocorrência
Teixeira Soares;4127007;PR;0,22
Teixeiras;3168507;MG;sem ocorrência
Teixeirópolis;1101559;RO;sem ocorrência
Tejuçuoca;2313351;CE;sem ocorrência
Tejupá;3554201;SP;28,5
Telêmaco Borba;4127106;PR;sem ocorrência
Telha;2807303;SE;sem ocorrência
Tenente Ananias;2414100;RN;sem ocorrência
Tenente Laurentino Cruz;2414159;RN;sem ocorrência
Tenente Portela;4321402;RS;sem ocorrência
Tenório;2516755;PB;sem ocorrência
Teodoro Sampaio;2931400;BA;sem ocorrência
Teodoro Sampaio;3554300;SP;sem ocorrência
Teofilândia;2931509;BA;sem ocorrência
Teófilo Otoni;3168606;MG;4,36
Teolândia;2931608;BA;14,83
Teotônio Vilela;2709152;AL;sem ocorrência
Terenos;5008008;MS;32,02
Teresina;2211001;PI;sem ocorrência
Teresina de Goiás;5221080;GO;78,16
Teresópolis;3305802;RJ;0,28
Terezinha;2615102;PE;sem ocorrência
Terezópolis de Goiás;5221197;GO;100
Terra Alta;1507961;PA;sem ocorrência
Terra Boa;4127205;PR;sem ocorrência
Terra de Areia;4321436;RS;sem ocorrência
Terra Nova;2615201;PE;sem ocorrência
Terra Nova;2931707;BA;sem ocorrência
Terra Nova do Norte;5108055;MT;0,05
Terra Rica;4127304;PR;sem ocorrência
Terra Roxa;3554409;SP;sem ocorrência
Terra Roxa;4127403;PR;1,54
Terra Santa;1507979;PA;0,2
Tesouro;5108105;MT;sem ocorrência
Teutônia;4321451;RS;sem ocorrência
Theobroma;1101609;RO;sem ocorrência
Tianguá;2313401;CE;44,73
Tibagi;4127502;PR;21,13
Tibau;2411056;RN;sem ocorrência
Tibau do Sul;2414209;RN;67,8
Tietê;3554508;SP;100
Tigrinhos;4217956;SC;sem ocorrência
Tijucas;4218004;SC;sem ocorrência
Tijucas do Sul;4127601;PR;3,96
Timbaúba;2615300;PE;0,53
Timbaúba dos Batistas;2414308;RN;sem ocorrência
Timbé do Sul;4218103;SC;sem ocorrência
Timbiras;2112100;MA;sem ocorrência
Timbó;4218202;SC;sem ocorrência
Timbó Grande;4218251;SC;sem ocorrência
Timburi;3554607;SP;20,7
Timon;2112209;MA;0,02
Timóteo;3168705;MG;1,34
Tio Hugo;4321469;RS;sem ocorrência
Tiradentes;3168804;MG;8,73
Tiradentes do Sul;4321477;RS;sem ocorrência
Tiros;3168903;MG;sem ocorrência
Tobias Barreto;2807402;SE;sem ocorrência
Tocantínia;1721109;TO;1,29
Tocantinópolis;1721208;TO;sem ocorrência
Tocantins;3169000;MG;sem ocorrência
Tocos do Moji;3169059;MG;sem ocorrência
Toledo;3169109;MG;100
Toledo;4127700;PR;sem ocorrência
Tomar do Geru;2807501;SE;sem ocorrência
Tomazina;4127809;PR;sem ocorrência
Tombos;3169208;MG;19,65
Tomé-Açu;1508001;PA;sem ocorrência
Tonantins;1304237;AM;1,5
Toritama;2615409;PE;sem ocorrência
Torixoréu;5108204;MT;sem ocorrência
Toropi;4321493;RS;sem ocorrência
Torre de Pedra;3554656;SP;2,74
Torres;4321501;RS;3,9
Torrinha;3554706;SP;23,56
Touros;2414407;RN;sem ocorrência
Trabiju;3554755;SP;sem ocorrência
Tracuateua;1508035;PA;1,16
Tracunhaém;2615508;PE;sem ocorrência
Traipu;2709202;AL;sem ocorrência
Trairão;1508050;PA;0,37
Trairi;2313500;CE;0,07
Trajano de Moraes;3305901;RJ;sem ocorrência
Tramandaí;4321600;RS;sem ocorrência
Travesseiro;4321626;RS;sem ocorrência
Tremedal;2931806;BA;sem ocorrência
Tremembé;3554805;SP;0,01
Três Arroios;4321634;RS;sem ocorrência
Três Barras;4218301;SC;0,02
Três Barras do Paraná;4127858;PR;0,04
Três Cachoeiras;4321667;RS;sem ocorrência
Três Corações;3169307;MG;sem ocorrência
Três Coroas;4321709;RS;sem ocorrência
Três de Maio;4321808;RS;sem ocorrência
Três Forquilhas;4321832;RS;18,73
Três Fronteiras;3554904;SP;sem ocorrência
Três Lagoas;5008305;MS;0,16
Três Marias;3169356;MG;sem ocorrência
Três Palmeiras;4321857;RS;sem ocorrência
Três Passos;4321907;RS;sem ocorrência
Três Pontas;3169406;MG;sem ocorrência
Três Ranchos;5221304;GO;sem ocorrência
Três Rios;3306008;RJ;11,26
Treviso;4218350;SC;sem ocorrência
Treze de Maio;4218400;SC;sem ocorrência
Treze Tílias;4218509;SC;sem ocorrência
Trindade;2615607;PE;0,27
Trindade;5221403;GO;sem ocorrência
Trindade do Sul;4321956;RS;sem ocorrência
Triunfo;2516805;PB;sem ocorrência
Triunfo;2615706;PE;sem ocorrência
Triunfo;4322004;RS;0,31
Triunfo Potiguar;2414456;RN;sem ocorrência
Trizidela do Vale;2112233;MA;sem ocorrência
Trombas;5221452;GO;sem ocorrência
Trombudo Central;4218608;SC;sem ocorrência
Tubarão;4218707;SC;sem ocorrência
Tucano;2931905;BA;sem ocorrência
Tucumã;1508084;PA;sem ocorrência
Tucunduva;4322103;RS;sem ocorrência
Tucuruí;1508100;PA;9,31
Tufilândia;2112274;MA;sem ocorrência
Tuiuti;3554953;SP;100
Tumiritinga;3169505;MG;sem ocorrência
Tunápolis;4218756;SC;sem ocorrência
Tunas;4322152;RS;sem ocorrência
Tunas do Paraná;4127882;PR;sem ocorrência
Tuneiras do Oeste;4127908;PR;sem ocorrência
Tuntum;2112308;MA;sem ocorrência
Tupã;3555000;SP;sem ocorrência
Tupaciguara;3169604;MG;sem ocorrência
Tupanatinga;2615805;PE;4,15
Tupanci do Sul;4322186;RS;sem ocorrência
Tupanciretã;4322202;RS;sem ocorrência
Tupandi;4322251;RS;sem ocorrência
Tuparendi;4322301;RS;sem ocorrência
Tuparetama;2615904;PE;sem ocorrência
Tupãssi;4127957;PR;sem ocorrência
Tupi Paulista;3555109;SP;sem ocorrência
Tupirama;1721257;TO;sem ocorrência
Tupiratins;1721307;TO;sem ocorrência
Turiaçu;2112407;MA;85,04
Turilândia;2112456;MA;87,45
Turiúba;3555208;SP;sem ocorrência
Turmalina;3169703;MG;sem ocorrência
Turmalina;3555307;SP;sem ocorrência
Turuçu;4322327;RS;sem ocorrência
Tururu;2313559;CE;sem ocorrência
Turvânia;5221502;GO;sem ocorrência
Turvelândia;5221551;GO;sem ocorrência
Turvo;4127965;PR;sem ocorrência
Turvo;4218806;SC;sem ocorrência
Turvolândia;3169802;MG;sem ocorrência
Tutóia;2112506;MA;79,81
Uarini;1304260;AM;10,35
Uauá;2932002;BA;sem ocorrência
Ubá;3169901;MG;sem ocorrência
Ubaí;3170008;MG;sem ocorrência
Ubaíra;2932101;BA;8,79
Ubaitaba;2932200;BA;sem ocorrência
Ubajara;2313609;CE;0,25
Ubaporanga;3170057;MG;sem ocorrência
Ubarana;3555356;SP;sem ocorrência
Ubatã;2932309;BA;sem ocorrência
Ubatuba;3555406;SP;1,74
Uberaba;3170107;MG;0,39
Uberlândia;3170206;MG;sem ocorrência
Ubirajara;3555505;SP;sem ocorrência
Ubiratã;4128005;PR;sem ocorrência
Ubiretama;4322343;RS;sem ocorrência
Uchoa;3555604;SP;sem ocorrência
Uibaí;2932408;BA;sem ocorrência
Uiramutã;1400704;RR;sem ocorrência
Uirapuru;5221577;GO;sem ocorrência
Uiraúna;2516904;PB;sem ocorrência
Ulianópolis;1508126;PA;sem ocorrência
Umari;2313708;CE;sem ocorrência
Umarizal;2414506;RN;sem ocorrência
Umbaúba;2807600;SE;sem ocorrência
Umburanas;2932457;BA;0,2
Umburatiba;3170305;MG;sem ocorrência
Umbuzeiro;2517001;PB;sem ocorrência
Umirim;2313757;CE;sem ocorrência
Umuarama;4128104;PR;sem ocorrência
Una;2932507;BA;7,4
Unaí;3170404;MG;0,01
União;2211100;PI;sem ocorrência
União da Serra;4322350;RS;sem ocorrência
União da Vitória;4128203;PR;0,35
União de Minas;3170438;MG;sem ocorrência
União do Oeste;4218855;SC;sem ocorrência
União do Sul;5108303;MT;sem ocorrência
União dos Palmares;2709301;AL;24,57
União Paulista;3555703;SP;sem ocorrência
Uniflor;4128302;PR;sem ocorrência
Unistalda;4322376;RS;sem ocorrência
Upanema;2414605;RN;sem ocorrência
Uraí;4128401;PR;sem ocorrência
Urandi;2932606;BA;sem ocorrência
Urânia;3555802;SP;sem ocorrência
Urbano Santos;2112605;MA;83,4
Uru;3555901;SP;89,55
Uruaçu;5221601;GO;sem ocorrência
Uruana;5221700;GO;sem ocorrência
Uruana de Minas;3170479;MG;6,67
Uruará;1508159;PA;sem ocorrência
Urubici;4218905;SC;0,2
Uruburetama;2313807;CE;sem ocorrência
Urucânia;3170503;MG;sem ocorrência
Urucará;1304302;AM;sem ocorrência
Uruçuca;2932705;BA;93,98
Uruçuí;2211209;PI;sem ocorrência
Urucuia;3170529;MG;sem ocorrência
Urucurituba;1304401;AM;sem ocorrência
Uruguaiana;4322400;RS;sem ocorrência
Uruoca;2313906;CE;7,24
Urupá;1101708;RO;sem ocorrência
Urupema;4218954;SC;sem ocorrência
Urupês;3556008;SP;sem ocorrência
Urussanga;4219002;SC;sem ocorrência
Urutaí;5221809;GO;sem ocorrência
Utinga;2932804;BA;sem ocorrência
Vacaria;4322509;RS;sem ocorrência
Vale de São Domingos;5108352;MT;sem ocorrência
Vale do Anari;1101757;RO;0,68
Vale do Paraíso;1101807;RO;sem ocorrência
Vale do Sol;4322533;RS;sem ocorrência
Vale Real;4322541;RS;sem ocorrência
Vale Verde;4322525;RS;sem ocorrência
Valença;2932903;BA;80,96
Valença;3306107;RJ;0,19
Valença do Piauí;2211308;PI;sem ocorrência
Valente;2933000;BA;sem ocorrência
Valentim Gentil;3556107;SP;sem ocorrência
Valinhos;3556206;SP;sem ocorrência
Valparaíso;3556305;SP;sem ocorrência
Valparaíso de Goiás;5221858;GO;0,21
Vanini;4322558;RS;sem ocorrência
Vargeão;4219101;SC;sem ocorrência
Vargem;3556354;SP;100
Vargem;4219150;SC;sem ocorrência
Vargem Alegre;3170578;MG;sem ocorrência
Vargem Alta;3205036;ES;0,72
Vargem Bonita;3170602;MG;3,2
Vargem Bonita;4219176;SC;sem ocorrência
Vargem Grande;2112704;MA;0,15
Vargem Grande do Rio Pardo;3170651;MG;0,13
Vargem Grande do Sul;3556404;SP;sem ocorrência
Vargem Grande Paulista;3556453;SP;78,06
Varginha;3170701;MG;sem ocorrência
Varjão;5221908;GO;sem ocorrência
Varjão de Minas;3170750;MG;sem ocorrência
Varjota;2313955;CE;sem ocorrência
Varre-Sai;3306156;RJ;sem ocorrência
Várzea;2414704;RN;94,63
Várzea;2517100;PB;sem ocorrência
Várzea Alegre;2314003;CE;sem ocorrência
Várzea Branca;2211357;PI;sem ocorrência
Várzea da Palma;3170800;MG;sem ocorrência
Várzea da Roça;2933059;BA;sem ocorrência
Várzea do Poço;2933109;BA;sem ocorrência
Várzea Grande;2211407;PI;sem ocorrência
Várzea Grande;5108402;MT;sem ocorrência
Várzea Nova;2933158;BA;sem ocorrência
Várzea Paulista;3556503;SP;0,42
Varzedo;2933174;BA;sem ocorrência
Varzelândia;3170909;MG;sem ocorrência
Vassouras;3306206;RJ;1,15
Vazante;3171006;MG;sem ocorrência
Venâncio Aires;4322608;RS;sem ocorrência
Venda Nova do Imigrante;3205069;ES;sem ocorrência
Venha-Ver;2414753;RN;sem ocorrência
Ventania;4128534;PR;0,26
Venturosa;2616001;PE;sem ocorrência
Vera;5108501;MT;sem ocorrência
Vera Cruz;2414803;RN;sem ocorrência
Vera Cruz;2933208;BA;100
Vera Cruz;3556602;SP;sem ocorrência
Vera Cruz;4322707;RS;sem ocorrência
Vera Cruz do Oeste;4128559;PR;sem ocorrência
Vera Mendes;2211506;PI;sem ocorrência
Veranópolis;4322806;RS;sem ocorrência
Verdejante;2616100;PE;sem ocorrência
Verdelândia;3171030;MG;sem ocorrência
Verê;4128609;PR;sem ocorrência
Vereda;2933257;BA;sem ocorrência
Veredinha;3171071;MG;sem ocorrência
Veríssimo;3171105;MG;sem ocorrência
Vermelho Novo;3171154;MG;sem ocorrência
Vertente do Lério;2616183;PE;sem ocorrência
Vertentes;2616209;PE;5,81
Vespasiano;3171204;MG;0,02
Vespasiano Corrêa;4322855;RS;sem ocorrência
Viadutos;4322905;RS;sem ocorrência
Viamão;4323002;RS;33,79
Viana;2112803;MA;76,38
Viana;3205101;ES;sem ocorrência
Vianópolis;5222005;GO;sem ocorrência
Vicência;2616308;PE;1,21
Vicente Dutra;4323101;RS;sem ocorrência
Vicentina;5008404;MS;37,09
Vicentinópolis;5222054;GO;sem ocorrência
Viçosa;2414902;RN;sem ocorrência
Viçosa;2709400;AL;sem ocorrência
Viçosa;3171303;MG;sem ocorrência
Viçosa do Ceará;2314102;CE;100
Victor Graeff;4323200;RS;sem ocorrência
